# RADeg decDeg z fluxmJy_1.4GHz fluxmJy_30GHz fluxmJy_90GHz fluxmJy_148GHz fluxmJy_219GHz fluxmJy_277GHz fluxmJy_350GHz
6.528207 5.362070000000002 0.31171 8.18060e-01 7.29229e-02 2.95834e-02 1.96835e-02 1.43337e-02 1.18655e-02 9.83553e-03
5.647008 6.110091000000005 0.31189 2.14393e-01 1.84104e-02 7.63254e-03 5.12681e-03 3.74715e-03 3.10508e-03 2.57515e-03
6.625915 5.678256000000003 0.31289 1.31824e-01 1.12617e-02 4.67623e-03 3.14109e-03 2.29580e-03 1.90242e-03 1.57774e-03
6.64664 5.656817000000001 0.31289 1.07574e-01 9.25520e-03 3.84003e-03 2.57935e-03 1.88522e-03 1.56219e-03 1.29558e-03
6.396509000000001 6.039775999999998 0.31475 8.97622e-02 2.12898e-02 1.75467e-02 1.30937e-02 9.06740e-03 6.82569e-03 4.90470e-03
6.397773 6.0396010000000055 0.31475 1.62921e-01 2.35090e-02 5.78754e-03 3.58693e-03 2.58803e-03 2.14117e-03 1.77502e-03
6.397411 6.025833000000006 0.31475 6.42525e-02 5.52229e-03 2.29303e-03 1.54026e-03 1.12577e-03 9.32868e-04 7.73659e-04
6.392394 6.0405549999999995 0.31475 5.50940e-01 4.66157e-02 1.93326e-02 1.29859e-02 9.49132e-03 7.86499e-03 6.52270e-03
6.486503 6.528199999999996 0.31565 6.26950e-01 7.25683e-02 3.00845e-02 1.83005e-02 1.22625e-02 9.73164e-03 7.81401e-03
5.071708 5.852277000000001 0.32407 2.52549e-01 2.19536e-02 8.85797e-03 5.93516e-03 4.33613e-03 3.59292e-03 2.97967e-03
4.90332 6.257741999999995 0.32694 1.24436e-01 1.07588e-02 4.44382e-03 2.98426e-03 2.18113e-03 1.80739e-03 1.49893e-03
4.918995 6.258376999999999 0.32694 4.03294e-01 3.31999e-02 1.29489e-02 8.65703e-03 6.32213e-03 5.23814e-03 4.34397e-03
6.409075 4.9640989999999965 0.32879 1.04123e+00 9.44259e-02 3.41904e-02 2.27354e-02 1.65939e-02 1.37482e-02 1.14014e-02
6.421427 4.97401 0.32879 5.99205e-02 5.11951e-03 2.10020e-03 1.40919e-03 1.02974e-03 8.53258e-04 7.07625e-04
6.074541 6.747994999999998 0.32957 2.01741e-01 3.84592e-02 1.92203e-02 1.06066e-02 6.01936e-03 4.24765e-03 3.05749e-03
6.067856 6.737532 0.32957 3.44654e-01 2.96859e-02 1.22070e-02 8.19365e-03 5.98799e-03 4.96187e-03 4.11502e-03
7.156698 7.387566000000005 0.32960 7.32303e-02 6.35981e-03 2.61327e-03 1.75285e-03 1.28076e-03 1.06124e-03 8.80110e-04
6.72332 5.126630999999998 0.33054 2.46798e-01 2.11909e-02 8.79189e-03 5.90561e-03 4.31637e-03 3.57676e-03 2.96633e-03
6.692964 5.163130999999998 0.33054 1.15198e+00 9.87761e-02 4.09942e-02 2.75363e-02 2.01261e-02 1.66775e-02 1.38312e-02
6.480251 6.163592000000003 0.33058 1.40992e-01 1.21343e-02 5.02611e-03 3.37602e-03 2.46751e-03 2.04470e-03 1.69574e-03
6.472394 6.163881000000001 0.33058 5.56250e-01 5.63578e-02 2.71323e-02 1.84025e-02 1.29934e-02 1.03821e-02 8.24082e-03
6.473684 6.165121000000006 0.33058 8.55075e-01 7.41074e-02 3.03081e-02 2.03428e-02 1.48672e-02 1.23196e-02 1.02171e-02
6.464345 6.182578 0.33058 5.52060e-02 4.64105e-03 1.92362e-03 1.29211e-03 9.44396e-04 7.82574e-04 6.49015e-04
5.427529 7.056443 0.33063 3.55612e-01 3.06158e-02 1.27052e-02 8.53409e-03 6.23750e-03 5.16871e-03 4.28658e-03
5.572321 6.995063999999996 0.33090 9.53890e-01 7.82951e-02 3.24943e-02 2.18269e-02 1.59531e-02 1.32196e-02 1.09634e-02
5.610357 6.995166000000005 0.33090 1.93233e-01 1.71002e-02 6.85997e-03 4.59120e-03 3.35365e-03 2.77878e-03 2.30448e-03
5.598428000000001 6.999616999999997 0.33090 8.77033e-01 7.20301e-02 2.94076e-02 1.97419e-02 1.44283e-02 1.19559e-02 9.91544e-03
5.595481 6.999123000000003 0.33090 6.97750e-02 5.96024e-03 2.47423e-03 1.66197e-03 1.21472e-03 1.00658e-03 8.34792e-04
4.509581 6.459288000000002 0.33341 3.68585e-01 3.13133e-02 1.27653e-02 8.56374e-03 6.25788e-03 5.18544e-03 4.30041e-03
5.012490000000001 6.871174999999995 0.33740 1.40384e+00 1.39107e-01 4.99233e-02 3.22684e-02 2.32772e-02 1.92225e-02 1.59155e-02
5.02945 6.8814580000000065 0.33740 1.24554e-01 1.25479e-02 4.75775e-03 3.04585e-03 2.17682e-03 1.79079e-03 1.47922e-03
5.977586 4.735529000000003 0.33874 2.17530e-01 1.79690e-02 7.46055e-03 5.01136e-03 3.66277e-03 3.03516e-03 2.51716e-03
5.985669 4.732779999999998 0.33874 1.32053e-01 1.14869e-02 4.63838e-03 3.10365e-03 2.26624e-03 1.87754e-03 1.55698e-03
5.9689 4.740568000000004 0.33874 5.12679e-01 4.26257e-02 1.76854e-02 1.18795e-02 8.68266e-03 7.19489e-03 5.96697e-03
6.780934 7.091326999999997 0.33883 2.83342e-01 2.42991e-02 1.00874e-02 6.77582e-03 4.95240e-03 4.10381e-03 3.40343e-03
5.965769 4.8073849999999965 0.34023 2.33324e-01 1.99921e-02 8.30107e-03 5.57595e-03 4.07542e-03 3.37710e-03 2.80074e-03
5.970671 4.805811999999999 0.34023 7.46679e-02 7.19447e-03 2.68766e-03 1.77038e-03 1.28841e-03 1.06687e-03 8.84575e-04
6.654727 5.417917000000002 0.34186 1.08364e-01 1.40959e-02 1.20421e-02 1.07644e-02 8.98186e-03 7.64869e-03 6.23776e-03
6.868711 5.518399999999997 0.34225 6.27179e-02 5.26285e-03 2.18493e-03 1.46765e-03 1.07269e-03 8.88888e-04 7.37185e-04
4.9173230000000006 7.018119000000001 0.34413 1.38303e-01 1.13735e-02 4.71936e-03 3.17006e-03 2.31698e-03 1.91997e-03 1.59229e-03
4.942205 7.035542 0.34413 1.01848e-01 7.15863e-03 2.94819e-03 1.98031e-03 1.44739e-03 1.19938e-03 9.94688e-04
4.927003 7.016496999999999 0.34413 3.32166e-01 2.83042e-02 1.17305e-02 7.87916e-03 5.75880e-03 4.77203e-03 3.95761e-03
4.975703 7.048480000000001 0.34481 5.11761e-01 4.79353e-02 2.06008e-02 1.34742e-02 9.53554e-03 7.75591e-03 6.33394e-03
4.949506 7.158956999999998 0.34528 4.81209e-01 4.20204e-02 1.72063e-02 1.15410e-02 8.43352e-03 6.98828e-03 5.79558e-03
5.77438 7.328420000000001 0.34668 8.69464e-01 7.43122e-02 3.06767e-02 2.06009e-02 1.50566e-02 1.24767e-02 1.03473e-02
5.030939 6.860569999999995 0.34687 5.64275e-01 4.85964e-02 2.01532e-02 1.35366e-02 9.89374e-03 8.19845e-03 6.79925e-03
6.348434 7.0103159999999995 0.34770 2.44786e-01 2.07539e-02 8.61055e-03 5.78380e-03 4.22734e-03 3.50299e-03 2.90515e-03
6.359326 6.991019999999998 0.34770 3.57621e-01 4.51218e-02 3.48842e-02 2.85727e-02 2.18767e-02 1.76091e-02 1.35690e-02
6.345253 7.007734000000006 0.34770 1.34910e-01 1.16404e-02 4.81726e-03 3.23530e-03 2.36462e-03 1.95944e-03 1.62503e-03
6.335411000000001 6.9990409999999965 0.34770 8.75562e-02 7.42315e-03 3.07649e-03 2.06650e-03 1.51039e-03 1.25159e-03 1.03798e-03
6.54313 6.914093999999995 0.34935 1.83665e-01 1.56997e-02 6.49516e-03 4.36276e-03 3.18871e-03 2.64233e-03 2.19137e-03
6.537426 6.908880000000002 0.34935 7.95176e-02 7.40705e-03 2.92833e-03 1.92065e-03 1.38779e-03 1.14549e-03 9.47815e-04
6.422001 7.187814000000006 0.35004 9.87970e-01 7.97109e-02 3.29545e-02 2.21355e-02 1.61787e-02 1.34065e-02 1.11184e-02
5.304184 6.0376419999999955 0.35006 2.84179e-01 2.77584e-02 1.13381e-02 7.23488e-03 5.11494e-03 4.18498e-03 3.44428e-03
5.298852000000001 6.053585999999999 0.35006 1.46016e-01 1.24649e-02 5.17502e-03 3.47613e-03 2.54068e-03 2.10534e-03 1.74603e-03
5.288524 6.019989000000002 0.35006 3.40866e-01 4.01483e-02 1.86333e-02 1.15231e-02 7.55659e-03 5.85404e-03 4.57711e-03
6.867339 6.445244000000004 0.35192 6.16414e-01 5.30645e-02 2.17676e-02 1.46034e-02 1.06708e-02 8.84192e-03 7.33277e-03
6.88354 6.448957000000004 0.35192 3.61137e-01 4.79350e-02 3.80026e-02 3.19864e-02 2.53576e-02 2.09494e-02 1.66061e-02
6.87148 6.450959000000006 0.35192 1.01397e-01 8.73364e-03 3.62557e-03 2.43534e-03 1.77998e-03 1.47498e-03 1.22325e-03
6.881257 6.445753999999998 0.35192 1.24293e-01 1.07128e-02 4.38778e-03 2.94653e-03 2.15357e-03 1.78455e-03 1.47999e-03
6.871908 6.447010999999994 0.35192 3.19109e-01 2.72348e-02 1.12763e-02 7.57432e-03 5.53602e-03 4.58743e-03 3.80451e-03
4.948664 7.233880000000007 0.35442 2.12379e-01 6.39571e-02 7.79623e-02 7.12425e-02 5.81106e-02 4.81663e-02 3.78828e-02
4.96808 7.242432000000006 0.35442 1.37299e-01 1.19367e-02 4.88310e-03 3.27682e-03 2.39472e-03 1.98436e-03 1.64569e-03
4.966429 7.233256999999999 0.35442 5.33473e-01 4.53638e-02 1.88276e-02 1.26467e-02 9.24343e-03 7.65957e-03 6.35234e-03
6.899982 6.3268169999999975 0.35477 7.40812e-02 6.34849e-03 2.63483e-03 1.76985e-03 1.29357e-03 1.07192e-03 8.88980e-04
6.902538 6.3244319999999945 0.35477 3.65726e-01 3.28054e-02 1.33839e-02 8.87457e-03 6.43797e-03 5.31913e-03 4.40286e-03
6.877022 6.326982000000001 0.35477 5.44671e-01 4.57904e-02 1.88506e-02 1.26615e-02 9.25419e-03 7.66849e-03 6.35974e-03
6.888189 6.325544000000002 0.35477 1.22026e-01 1.09584e-02 4.37769e-03 2.91663e-03 2.12721e-03 1.76196e-03 1.46101e-03
6.893636 6.330438999999994 0.35477 1.58677e-01 1.36655e-02 5.67275e-03 3.81045e-03 2.78503e-03 2.30782e-03 1.91395e-03
7.37974 4.7910480000000035 0.35493 5.58214e-02 4.76840e-03 1.95896e-03 1.31471e-03 9.60758e-04 7.96110e-04 6.60234e-04
4.553748 5.542440999999995 0.35499 7.08964e-02 5.94437e-03 2.46267e-03 1.65420e-03 1.20904e-03 1.00187e-03 8.30888e-04
6.854179 6.568186000000002 0.35514 1.62902e-01 1.39770e-02 5.79742e-03 3.89415e-03 2.84621e-03 2.35851e-03 1.95599e-03
4.507824 7.193498 0.35518 4.10560e-01 4.18150e-02 1.45458e-02 9.40161e-03 6.79965e-03 5.62203e-03 4.65838e-03
7.340484999999999 6.282423000000004 0.35735 1.56671e-01 1.43186e-02 5.78172e-03 3.80915e-03 2.75825e-03 2.27876e-03 1.88676e-03
5.099614 5.341507999999995 0.35975 1.16518e-01 1.00148e-02 4.15474e-03 2.79077e-03 2.03976e-03 1.69025e-03 1.40178e-03
7.368965 4.562862000000003 0.35979 9.33000e-02 7.97704e-03 3.24719e-03 2.18053e-03 1.59372e-03 1.32063e-03 1.09525e-03
7.368270000000001 4.560629000000002 0.35979 1.38576e-01 1.15912e-02 4.80987e-03 3.23086e-03 2.36141e-03 1.95679e-03 1.62283e-03
7.367506 4.571871000000002 0.35979 6.97507e-01 5.76065e-02 2.38807e-02 1.60409e-02 1.17242e-02 9.71527e-03 8.05720e-03
4.612781 6.434253000000004 0.36101 1.07813e-01 9.12071e-03 3.76170e-03 2.52661e-03 1.84668e-03 1.53025e-03 1.26909e-03
4.641449 6.426028000000001 0.36101 7.55361e-01 6.31213e-02 2.60923e-02 1.75263e-02 1.28098e-02 1.06149e-02 8.80328e-03
5.517965 7.484829999999994 0.36213 5.36187e-02 4.64966e-03 1.88341e-03 1.26242e-03 9.22364e-04 7.64277e-04 6.33830e-04
5.526034 7.495888999999996 0.36213 8.17737e-02 7.00195e-03 2.90015e-03 1.94804e-03 1.42381e-03 1.17984e-03 9.78480e-04
5.777135 5.706308999999999 0.36244 1.18856e-01 1.01602e-02 4.19355e-03 2.81655e-03 2.05859e-03 1.70585e-03 1.41472e-03
5.769336 5.701700999999997 0.36244 4.11476e-01 3.54307e-02 1.47045e-02 9.87704e-03 7.21905e-03 5.98207e-03 4.96113e-03
5.770512 5.696462999999998 0.36244 5.46240e-02 4.72855e-03 1.94007e-03 1.30174e-03 9.51251e-04 7.88232e-04 6.53701e-04
5.767708 5.710078000000004 0.36244 1.05888e-01 1.08328e-02 3.88565e-03 2.50708e-03 1.80999e-03 1.49564e-03 1.23891e-03
7.341311000000001 5.535416000000003 0.36281 1.21646e+00 1.13200e-01 4.37946e-02 2.90510e-02 2.11794e-02 1.75435e-02 1.45476e-02
7.344041000000001 5.535445999999994 0.36281 2.77324e-01 2.54066e-02 1.01697e-02 6.70540e-03 4.86012e-03 4.01674e-03 3.32645e-03
4.701085 6.198306999999994 0.36876 2.52235e-01 2.85765e-02 1.14326e-02 6.90168e-03 4.68950e-03 3.77478e-03 3.07483e-03
4.721603 6.202665 0.36876 1.18875e-01 1.02125e-02 4.24045e-03 2.84837e-03 2.08186e-03 1.72513e-03 1.43071e-03
4.711187 6.21217 0.36876 3.36203e-01 2.78827e-02 1.14841e-02 7.71262e-03 5.63702e-03 4.67111e-03 3.87391e-03
4.718552 6.212408000000001 0.36876 2.53572e-01 2.15342e-02 8.91403e-03 5.98723e-03 4.37600e-03 3.62617e-03 3.00731e-03
4.717414000000001 6.190893999999995 0.36876 2.93466e-01 2.55235e-02 1.05411e-02 7.05983e-03 5.15270e-03 4.26775e-03 3.53842e-03
6.414425 7.336230999999996 0.37104 2.31908e-01 1.99282e-02 8.27371e-03 5.55757e-03 4.06199e-03 3.36597e-03 2.79151e-03
6.410284 7.336326000000003 0.37104 7.40864e-02 6.20455e-03 2.57504e-03 1.72969e-03 1.26422e-03 1.04760e-03 8.68807e-04
6.686191000000001 7.139782000000005 0.37369 5.16328e-02 4.06873e-03 1.68746e-03 1.13349e-03 8.28460e-04 6.86504e-04 5.69341e-04
6.685920000000001 7.135233999999998 0.37369 4.67514e-01 3.44951e-02 1.43195e-02 9.61860e-03 7.03017e-03 5.82556e-03 4.83133e-03
6.687114 7.1418440000000025 0.37369 1.24998e-01 1.33342e-02 4.94222e-03 3.09837e-03 2.18341e-03 1.78561e-03 1.46911e-03
6.671539 7.132108000000004 0.37369 9.66618e-02 1.46215e-02 8.76629e-03 5.91243e-03 3.91596e-03 2.93794e-03 2.15701e-03
6.683491 7.140171000000003 0.37369 5.21348e-01 4.36117e-02 1.79074e-02 1.20246e-02 8.78845e-03 7.28253e-03 6.03965e-03
5.267591 6.109514000000001 0.37750 1.47855e-01 1.26852e-02 5.26704e-03 3.53795e-03 2.58586e-03 2.14278e-03 1.77708e-03
5.26856 6.109412999999996 0.37750 7.84149e-02 6.74756e-03 2.79937e-03 1.88032e-03 1.37431e-03 1.13882e-03 9.44466e-04
7.318386000000001 6.678491000000005 0.37796 1.09794e-01 9.43410e-03 3.91419e-03 2.62916e-03 1.92163e-03 1.59236e-03 1.32060e-03
7.320605 6.682455999999996 0.37796 1.08200e-01 9.01016e-03 3.73915e-03 2.51164e-03 1.83574e-03 1.52119e-03 1.26157e-03
6.413613 6.027097000000004 0.37800 5.50346e-02 4.72469e-03 1.96186e-03 1.31781e-03 9.63178e-04 7.98138e-04 6.61923e-04
5.854783 6.843689000000001 0.38349 5.80575e-02 7.58572e-03 7.00613e-03 6.72205e-03 6.01254e-03 5.36400e-03 4.59425e-03
5.860542 6.844253999999996 0.38349 1.71190e+00 1.51215e-01 6.18544e-02 4.12383e-02 3.00421e-02 2.48694e-02 2.06140e-02
5.85622 6.846653000000003 0.38349 1.37156e-01 1.17040e-02 4.85976e-03 3.26437e-03 2.38591e-03 1.97708e-03 1.63966e-03
5.8568 6.8448879999999965 0.38349 1.16401e-01 1.03430e-02 4.05018e-03 2.69869e-03 1.96881e-03 1.63088e-03 1.35236e-03
5.350413 6.6444179999999955 0.38482 9.52472e-02 8.24373e-03 3.35634e-03 2.24983e-03 1.64370e-03 1.36195e-03 1.12948e-03
5.362232 6.653712000000002 0.38482 2.13349e-01 2.14469e-02 7.99548e-03 5.15542e-03 3.71513e-03 3.06788e-03 2.54041e-03
5.304097 4.7714990000000075 0.39382 1.43456e-01 1.21863e-02 5.05971e-03 3.39868e-03 2.48407e-03 2.05843e-03 1.70712e-03
5.316473 4.778519000000005 0.39382 5.73125e-02 5.64233e-03 3.20645e-03 2.52032e-03 1.99608e-03 1.68449e-03 1.38541e-03
6.463371 5.223883999999995 0.39531 9.75967e-01 8.34054e-02 3.45816e-02 2.32288e-02 1.69777e-02 1.40686e-02 1.16676e-02
6.479145 5.221498 0.39531 1.47087e-01 1.24693e-02 5.00396e-03 3.35426e-03 2.45088e-03 2.03085e-03 1.68423e-03
6.481739 5.185845000000003 0.39577 6.38270e-01 5.80458e-02 2.26692e-02 1.50416e-02 1.09562e-02 9.07198e-03 7.52131e-03
6.487372 5.183059999999997 0.39577 8.07417e-02 6.69493e-03 2.67346e-03 1.79461e-03 1.31163e-03 1.08688e-03 9.01383e-04
5.458549 4.8396239999999935 0.39747 2.01616e-01 1.62695e-02 6.66301e-03 4.47413e-03 3.27002e-03 2.70969e-03 2.24724e-03
5.454857 4.843053000000002 0.39747 3.73000e-01 3.26504e-02 1.33002e-02 8.90138e-03 6.49943e-03 5.38458e-03 4.46520e-03
4.845747 6.662532000000005 0.39778 3.18892e-01 2.86894e-02 1.14066e-02 7.62047e-03 5.56480e-03 4.61075e-03 3.82373e-03
4.873199 6.667648000000005 0.39778 1.18288e-01 1.01242e-02 4.20145e-03 2.82216e-03 2.06270e-03 1.70926e-03 1.41755e-03
4.959323 6.6573239999999965 0.39858 6.03605e-02 4.94914e-03 2.04973e-03 1.37682e-03 1.00631e-03 8.33881e-04 6.91566e-04
6.099428 5.104123000000006 0.40226 2.45785e-01 2.10127e-02 8.72142e-03 5.85830e-03 4.28179e-03 3.54811e-03 2.94257e-03
6.095916 5.112653999999998 0.40226 4.39273e-01 3.77261e-02 1.56329e-02 1.05006e-02 7.67484e-03 6.35976e-03 5.27436e-03
5.300234 6.372373999999996 0.40278 1.45408e-01 1.25527e-02 5.18743e-03 3.48351e-03 2.54599e-03 2.10973e-03 1.74967e-03
6.068501000000001 5.114239999999997 0.40509 8.05719e-01 6.87751e-02 2.85534e-02 1.91797e-02 1.40183e-02 1.16163e-02 9.63379e-03
6.071654 5.104572 0.40509 7.03207e-02 7.17639e-03 3.11965e-03 2.01705e-03 1.40288e-03 1.12605e-03 9.06764e-04
5.930726 5.330264 0.40609 5.96571e-01 5.12925e-02 2.10465e-02 1.41291e-02 1.03262e-02 8.55674e-03 7.09639e-03
6.117501000000001 5.535124999999997 0.40784 5.04022e-01 1.06927e-01 1.17564e-01 1.06617e-01 8.72144e-02 7.26221e-02 5.74989e-02
5.8433 6.053234999999998 0.40919 1.86090e+00 1.70367e-01 6.74850e-02 4.45256e-02 3.22954e-02 2.66975e-02 2.21119e-02
5.828729 6.065612999999998 0.40919 1.23496e+00 1.06139e-01 4.40430e-02 2.95841e-02 2.16228e-02 1.79178e-02 1.48598e-02
5.845381 6.070337000000001 0.40919 1.62207e-01 1.36482e-02 5.66651e-03 3.80627e-03 2.78198e-03 2.30529e-03 1.91185e-03
5.58207 5.207438000000003 0.41173 1.82921e-01 1.55227e-02 6.33588e-03 4.25473e-03 3.10971e-03 2.57687e-03 2.13708e-03
5.578091 5.210498000000004 0.41173 5.80841e-02 4.73897e-03 1.96457e-03 1.31962e-03 9.64501e-04 7.99234e-04 6.62832e-04
5.584127 5.2084169999999945 0.41173 2.08490e-01 1.81995e-02 7.13351e-03 4.77037e-03 3.48420e-03 2.88690e-03 2.39414e-03
6.274996 5.4990100000000055 0.41183 1.39041e-01 1.10748e-02 4.44939e-03 2.98487e-03 2.18129e-03 1.80750e-03 1.49901e-03
6.27606 5.480328000000002 0.41183 2.71983e-01 2.33472e-02 9.67796e-03 6.50069e-03 4.75131e-03 3.93717e-03 3.26523e-03
4.789705 5.472683000000002 0.41215 1.09126e-01 9.32641e-03 3.86863e-03 2.59861e-03 1.89930e-03 1.57386e-03 1.30526e-03
6.172803 4.601563999999994 0.41259 2.25172e-01 1.95207e-02 8.03740e-03 5.39616e-03 3.94382e-03 3.26803e-03 2.71029e-03
7.01146 5.727952999999998 0.41312 2.19992e-01 1.91802e-02 7.81289e-03 5.24269e-03 3.83145e-03 3.17490e-03 2.63305e-03
6.098504 4.541645000000001 0.41328 7.46951e-02 6.42576e-03 2.65045e-03 1.78017e-03 1.30111e-03 1.07817e-03 8.94160e-04
6.100938 4.553075000000006 0.41328 7.02767e-02 1.52829e-02 9.46946e-03 5.88378e-03 3.52526e-03 2.46816e-03 1.69181e-03
7.468916000000001 5.312739999999995 0.41480 7.02052e-02 4.61580e-03 1.64464e-03 1.09482e-03 7.99097e-04 6.62042e-04 5.49020e-04
7.46691 5.316674999999995 0.41480 4.53981e-01 3.85443e-02 1.59941e-02 1.07434e-02 7.85231e-03 6.50682e-03 5.39632e-03
7.071664 5.587030999999999 0.41484 4.96260e-01 4.92776e-02 2.50072e-02 1.73579e-02 1.22993e-02 9.77550e-03 7.68420e-03
4.537419 5.663201000000003 0.41610 5.76774e-01 5.34427e-02 2.20567e-02 1.44047e-02 1.03182e-02 8.47746e-03 6.99092e-03
4.539708 5.658996000000004 0.41610 8.36632e-02 6.81402e-03 2.82441e-03 1.89719e-03 1.38664e-03 1.14904e-03 9.52939e-04
5.924705 7.464900000000005 0.41804 2.57388e-01 2.20834e-02 9.16151e-03 6.15388e-03 4.49783e-03 3.72713e-03 3.09103e-03
5.916449 7.461608000000004 0.41804 2.19859e-01 1.72816e-02 6.67624e-03 4.46235e-03 3.25879e-03 2.70005e-03 2.23915e-03
5.836494 7.481516999999998 0.41844 7.04552e-02 6.02804e-03 2.50065e-03 1.67968e-03 1.22766e-03 1.01730e-03 8.43682e-04
4.66941 7.100305000000001 0.42040 1.14063e-01 9.49020e-03 3.93951e-03 2.64622e-03 1.93411e-03 1.60270e-03 1.32917e-03
6.785787 7.1969870000000045 0.42062 1.36360e-01 1.20733e-02 4.90562e-03 3.27522e-03 2.38969e-03 1.97949e-03 1.64143e-03
6.789876 7.195097 0.42062 3.49199e-01 3.01040e-02 1.24245e-02 8.34324e-03 6.09781e-03 5.05294e-03 4.19057e-03
4.714096 7.171749000000006 0.42064 9.71301e-01 8.21994e-02 3.38235e-02 2.27145e-02 1.66016e-02 1.37569e-02 1.14090e-02
4.706754 7.1671829999999925 0.42064 1.26030e+00 1.08071e-01 4.48525e-02 3.01280e-02 2.20204e-02 1.82472e-02 1.51330e-02
4.546545 5.4444439999999945 0.42135 2.08211e-01 1.86580e-02 7.34702e-03 4.92042e-03 3.59521e-03 2.97910e-03 2.47065e-03
4.541582 5.4440570000000035 0.42135 1.01640e-01 7.96581e-03 3.30585e-03 2.22058e-03 1.62301e-03 1.34491e-03 1.11538e-03
4.670851 7.333946999999998 0.42409 1.06723e+00 9.04598e-02 3.75498e-02 2.52227e-02 1.84351e-02 1.52763e-02 1.26691e-02
4.660836 7.3322259999999995 0.42409 1.32986e-01 1.14058e-02 4.71970e-03 3.17019e-03 2.31707e-03 1.92004e-03 1.59236e-03
4.661117 7.332094 0.42409 7.44274e-01 6.64696e-02 2.70997e-02 1.79938e-02 1.30794e-02 1.08190e-02 8.96379e-03
4.662355 7.330926 0.42409 1.34657e-01 1.16315e-02 4.79977e-03 3.22361e-03 2.35610e-03 1.95238e-03 1.61918e-03
5.143794 7.1191090000000035 0.42418 7.25726e-01 6.37030e-02 2.60668e-02 1.74339e-02 1.27260e-02 1.05424e-02 8.74217e-03
5.132695 7.1060689999999935 0.42418 3.57413e-01 2.71159e-02 1.07274e-02 7.18904e-03 5.25272e-03 4.35248e-03 3.60961e-03
7.295904999999999 6.853239000000002 0.42584 5.44121e-02 5.24823e-03 2.11836e-03 1.36650e-03 9.73122e-04 7.97988e-04 6.57355e-04
7.319006999999999 5.446251000000002 0.42656 5.10061e-01 4.39143e-02 1.82240e-02 1.22410e-02 8.94687e-03 7.41383e-03 6.14854e-03
6.705491 6.543495000000004 0.42744 8.65789e-02 7.33336e-03 3.04102e-03 2.04266e-03 1.49296e-03 1.23714e-03 1.02601e-03
7.048847000000001 5.483566999999997 0.42867 9.13381e-02 7.88767e-03 3.26216e-03 2.19076e-03 1.60118e-03 1.32681e-03 1.10037e-03
5.906354 6.047565999999999 0.42894 9.56077e-01 7.76831e-02 3.17094e-02 2.12928e-02 1.55625e-02 1.28958e-02 1.06949e-02
5.997315 5.726334999999999 0.42924 1.84817e-01 1.60114e-02 6.51541e-03 4.37481e-03 3.19746e-03 2.64958e-03 2.19738e-03
6.002935 5.739577999999997 0.42924 8.42526e-02 9.99466e-03 2.99129e-03 1.90221e-03 1.37535e-03 1.13779e-03 9.43116e-04
7.14549 6.776201000000002 0.42946 2.52415e-01 2.13976e-02 8.88456e-03 5.96789e-03 4.36189e-03 3.61448e-03 2.99761e-03
7.160471 6.790172999999995 0.42946 2.92941e-01 2.52330e-02 1.04287e-02 7.00443e-03 5.11947e-03 4.24225e-03 3.51824e-03
7.1658170000000005 6.769174000000002 0.42946 3.31578e-01 2.96955e-02 1.18254e-02 7.86956e-03 5.73562e-03 4.74966e-03 3.93789e-03
7.156448000000001 6.779063999999999 0.42946 5.57880e-02 4.19204e-03 1.73994e-03 1.16874e-03 8.54226e-04 7.07855e-04 5.87048e-04
4.664745 5.027999999999998 0.43064 7.83658e-02 5.11163e-03 1.87157e-03 1.25282e-03 9.15409e-04 7.58535e-04 6.29076e-04
6.0929 4.528946999999994 0.43130 1.14283e+00 9.80939e-02 4.07318e-02 2.73601e-02 1.99974e-02 1.65708e-02 1.37427e-02
6.95823 4.560636000000005 0.43132 1.72581e-01 1.48518e-02 6.16640e-03 4.14206e-03 3.02740e-03 2.50866e-03 2.08051e-03
6.951796 4.5776400000000015 0.43132 2.22959e-01 1.95065e-02 7.85764e-03 5.25030e-03 3.83153e-03 3.17384e-03 2.63173e-03
6.767213 4.8603709999999944 0.43134 2.62742e+00 2.24266e-01 9.31214e-02 6.25510e-02 4.57181e-02 3.78843e-02 3.14188e-02
6.799573 4.874271999999999 0.43134 1.28274e-01 1.10352e-02 4.57123e-03 3.07037e-03 2.24410e-03 1.85958e-03 1.54221e-03
5.667905 4.867037000000004 0.43261 8.50818e-01 7.34430e-02 3.04017e-02 2.04187e-02 1.49237e-02 1.23666e-02 1.02560e-02
5.047773 6.273553999999999 0.43273 1.02497e-01 1.16299e-02 4.47923e-03 2.73793e-03 1.88059e-03 1.51899e-03 1.23878e-03
5.042139 6.280638999999999 0.43273 6.76378e-02 6.23816e-03 2.47595e-03 1.63302e-03 1.18640e-03 9.81753e-04 8.13733e-04
5.262077 4.657681999999998 0.43336 8.61539e-02 7.39886e-03 3.06864e-03 2.06124e-03 1.50654e-03 1.24840e-03 1.03534e-03
5.260509 4.6721180000000055 0.43336 1.41920e-01 1.26989e-02 4.83155e-03 3.22221e-03 2.35254e-03 1.94916e-03 1.61644e-03
5.785534 7.060293999999998 0.43502 1.09631e-01 9.32789e-03 3.86904e-03 2.59884e-03 1.89947e-03 1.57400e-03 1.30537e-03
5.79467 7.046965000000004 0.43502 1.90407e-01 1.62879e-02 6.76217e-03 4.54225e-03 3.31990e-03 2.75104e-03 2.28153e-03
