# ells, tt, ee, bb, te
1.310150000000000000e+04 9.698837411424937605e-02 1.249503773504037196e-03 1.075136475076442352e-03 -8.507978188153939936e-04
1.330150000000000000e+04 9.908932221325023049e-02 1.061820602321121359e-03 9.318531837026039748e-04 -2.394384519619361263e-03
1.350150000000000000e+04 8.686360263082941457e-02 1.120211990816190025e-03 8.514003443497390310e-04 -9.903029013276682963e-05
1.370150000000000000e+04 9.065064284085738722e-02 8.723129505205248985e-04 8.560134773203040282e-04 4.016117197275661339e-04
1.390150000000000000e+04 9.438789262242669453e-02 9.719433748708143639e-04 8.933614925184925294e-04 -9.341925521905560057e-04
1.410150000000000000e+04 7.968854660790022915e-02 9.353432505789965098e-04 8.656582181431880275e-04 -1.247582573690863596e-03
1.430150000000000000e+04 7.681391692470364296e-02 1.067430100938661797e-03 8.413024613553644372e-04 -5.374340198509199983e-04
1.450150000000000000e+04 9.026984009656077723e-02 9.087178691519259615e-04 8.231422623972543297e-04 -1.166025013037800661e-03
1.470150000000000000e+04 7.341949394363850301e-02 1.115799869046898464e-03 7.446984516998993988e-04 -1.014938782943814333e-03
1.490150000000000000e+04 8.180624979650885642e-02 7.503444569323871206e-04 9.064652451253671231e-04 -2.454455148241392170e-04
1.510150000000000000e+04 7.233393219710955446e-02 7.849723047556179771e-04 6.803702861439557721e-04 -7.452122900063875904e-04
1.530150000000000000e+04 8.302356307202132801e-02 8.263387418512208905e-04 8.965265759622587094e-04 -1.121899169014364556e-03
1.550150000000000000e+04 8.007578155965613953e-02 6.997639979751064726e-04 8.152975617177612641e-04 -4.421354441483556479e-04
1.570150000000000000e+04 8.727245976741401789e-02 7.142276494956308931e-04 6.471604768599479359e-04 -5.889187508573100454e-04
1.590150000000000000e+04 7.328957431709923198e-02 7.575734638777943501e-04 7.271603242149852868e-04 -4.398314137323192487e-04
1.610150000000000000e+04 6.375097982613459058e-02 7.135035139568253297e-04 6.720216949895336644e-04 -2.801972830560654987e-04
1.630150000000000000e+04 7.586046120010342397e-02 7.935138262978717362e-04 6.442056966833225934e-04 -6.298545555096935877e-04
1.650150000000000000e+04 6.401750557744846637e-02 7.092612852541970922e-04 6.642696679250429575e-04 -7.282037727402365657e-04
1.670150000000000000e+04 6.092179011906309616e-02 8.293809585613322018e-04 6.946021357856679759e-04 3.176856031914833661e-04
1.690150000000000000e+04 6.494687369128346321e-02 6.750408395658391743e-04 6.645844246356112520e-04 -9.676593861404275210e-04
1.710150000000000000e+04 5.719265518874671467e-02 6.621935774438091797e-04 6.684248470125587604e-04 3.472817438618767288e-04
1.730150000000000000e+04 6.366182764226700763e-02 6.398125413194762426e-04 5.557685107311616766e-04 -7.192016102256820927e-04
1.750150000000000000e+04 5.536386007024912681e-02 6.934136578488967048e-04 7.488704131057514340e-04 -1.552473121605773480e-04
1.770150000000000000e+04 6.101846021275479648e-02 6.891448124002321970e-04 5.889801320615737149e-04 -4.032311606228238410e-06
1.790150000000000000e+04 5.608755420609045500e-02 6.340567388175147919e-04 6.616944039066255910e-04 -6.136201892269184735e-04
1.810150000000000000e+04 6.605435760646492793e-02 6.795639263650443511e-04 5.789332374850496461e-04 -3.266145048546985471e-04
1.830150000000000000e+04 5.301078336318279516e-02 5.870543954410287115e-04 7.016072212397314297e-04 -3.040259651456464311e-04
1.850150000000000000e+04 6.450296747909367578e-02 6.926631469772177689e-04 5.519868061595219200e-04 -5.522278268980246319e-04
1.870150000000000000e+04 5.469892643416203459e-02 6.160940497653235627e-04 5.577604326505215555e-04 -6.211053409740839798e-04
1.890150000000000000e+04 5.744375886271255172e-02 5.751590659278225546e-04 5.937522432961083200e-04 -4.388701370989720450e-04
1.910150000000000000e+04 5.593018674091888853e-02 5.657617349023281398e-04 6.251342709011916245e-04 -2.231289943915194937e-04
1.930150000000000000e+04 4.189040461953259104e-02 5.895407099661749851e-04 5.386199040355113283e-04 -4.448171097334252750e-04
1.950150000000000000e+04 5.364670659755579191e-02 5.732015780829541893e-04 4.953699973706043522e-04 -3.359855520358504249e-04
1.970150000000000000e+04 4.302350362858902572e-02 5.155004686157293450e-04 5.337070437969539290e-04 3.246227738066452756e-05
1.990150000000000000e+04 5.152499360428372532e-02 5.493196280297116133e-04 5.411379576980391648e-04 -4.888547222517012009e-04
2.010150000000000000e+04 4.976944265124101652e-02 5.333113265893973075e-04 4.805579696488580061e-04 -2.589571538842776969e-04
2.030150000000000000e+04 4.467236683230732530e-02 5.633376516872343589e-04 4.895924883488274792e-04 -4.211047819076366725e-04
2.050150000000000000e+04 4.484840526204549038e-02 4.296655085350468365e-04 5.412596633159912074e-04 -3.412524373452346309e-04
2.070150000000000000e+04 7.004466189987899882e-02 6.606813684027372296e-04 5.832396733822526724e-04 -5.938862921466693361e-04
