,RADeg,decDeg,z,fluxmJy_1.4GHz,fluxmJy_30GHz,fluxmJy_90GHz,fluxmJy_148GHz,fluxmJy_219GHz,fluxmJy_277GHz,fluxmJy_350GHz
4700,6.823674,5.632316999999995,0.67022,0.0958476,0.00756261,0.00310924,0.00208828,0.0015263,0.00126477,0.00104892
4701,6.823944,5.634191,0.67022,0.0834926,0.0165956,0.017474,0.0150693,0.0116449,0.00930684,0.00704467
4702,6.825977,5.631135999999994,0.67022,0.0635395,0.00504951,0.00209356,0.00140627,0.00102783,0.000851715,0.000706356
4703,6.42921,5.294695000000004,0.67058,0.14484,0.0124141,0.00515453,0.00346237,0.00253062,0.002097,0.00173911
4704,6.420391000000001,5.302884000000005,0.67058,0.0688424,0.00562484,0.00233366,0.00156755,0.00114571,0.000949394,0.000787364
4705,6.425657,5.300228,0.67058,0.0554118,0.00478033,0.00197956,0.00132935,0.000971566,0.000805083,0.000667681
4706,6.423555,5.301982000000001,0.67058,0.139808,0.0124607,0.00493937,0.00330288,0.00241228,0.00199874,0.00165757
4707,6.416454,5.296678999999999,0.67058,0.364895,0.0312476,0.0124303,0.0083329,0.00608909,0.00504561,0.00418447
4708,6.906954,4.855088999999999,0.67075,0.347373,0.0300744,0.0123901,0.00831997,0.00608085,0.00503889,0.00417892
4709,6.911,4.855711000000003,0.67075,0.0670175,0.00601138,0.00238089,0.00159263,0.00116335,0.000963948,0.00079942
4710,6.458772,5.407618000000003,0.67091,0.0758279,0.00677191,0.0027741,0.00184058,0.00133604,0.00110431,0.000914445
4711,6.461692,5.396808999999998,0.67091,0.0655572,0.00560695,0.0023281,0.00156382,0.00114298,0.000947134,0.00078549
4714,6.196131,5.758531999999994,0.67231,0.102275,0.00765708,0.00317881,0.00213525,0.00156064,0.00129323,0.00107252
4721,6.278018,5.619079999999995,0.67331,0.166426,0.014327,0.00593977,0.00398969,0.00291603,0.00241637,0.00200398
4722,6.283421,5.624405999999999,0.67331,0.0837376,0.00717239,0.00297826,0.00200054,0.00146218,0.00121164,0.00100485
4723,5.963827,6.929257999999994,0.67348,0.0729569,0.00619098,0.00257044,0.0017266,0.00126196,0.00104572,0.000867255
4724,5.961132,6.929792999999997,0.67348,0.0850615,0.00714905,0.00296263,0.00199003,0.0014545,0.00120527,0.000999571
4725,5.955937,6.939683999999998,0.67348,0.0508416,0.00425865,0.00175016,0.00117547,0.000859139,0.000711926,0.000590424
4726,5.952899,6.9363160000000015,0.67348,0.0896011,0.00774012,0.00319361,0.00214322,0.0015661,0.00129768,0.00107619
4727,5.962814,6.931803999999997,0.67348,0.122614,0.0111652,0.00453394,0.00298894,0.00216239,0.00178529,0.00147736
4728,5.977336000000001,6.931604999999999,0.67348,0.794143,0.0858904,0.0627949,0.0549933,0.0459033,0.0392765,0.032272
4729,6.916668,6.417656000000002,0.67439,0.440489,0.0378375,0.0156945,0.0105421,0.00770514,0.00638487,0.00529519
4730,6.797696,4.937402000000005,0.67494,0.0731025,0.0168914,0.0208959,0.0206205,0.0183627,0.016223,0.0137072
4731,6.80024,4.939005999999999,0.67494,0.0961393,0.00829104,0.0033606,0.00225663,0.00164934,0.00136672,0.00113347
4735,5.452217,7.198090999999994,0.67771,0.264747,0.0496584,0.0121721,0.00639295,0.00424671,0.00343407,0.00281705
4738,7.0968290000000005,5.987466000000002,0.67813,0.216427,0.0185893,0.00750863,0.00503005,0.0036744,0.00304449,0.00252481
4739,7.096314,5.9860129999999945,0.67813,0.0981218,0.00831581,0.00345158,0.00231848,0.00169456,0.0014042,0.00116455
4740,7.099142,5.986633000000003,0.67813,0.287328,0.0246559,0.0102207,0.00686531,0.00501781,0.00415801,0.00344838
4741,5.192577,5.100506999999995,0.67829,0.0947698,0.00812987,0.00336533,0.00226048,0.00165217,0.00136907,0.00113542
4742,7.150548,6.089502999999997,0.67835,0.616476,0.052801,0.0218575,0.0146815,0.0107306,0.0088919,0.00737435
4745,7.098973000000001,6.117620000000005,0.67909,0.137119,0.0126716,0.00495433,0.00327718,0.00238462,0.0019741,0.00163653
4746,6.752172,5.644392000000005,0.67946,1.02152,0.089102,0.0366917,0.0245644,0.0179328,0.0148556,0.0123186
4747,6.752367,5.642432999999995,0.67946,0.0633739,0.00525143,0.0021786,0.00146339,0.00106958,0.000886311,0.000735048
4748,6.752587,5.652042000000001,0.67946,0.0705558,0.0059061,0.00244636,0.0016432,0.001201,0.000995209,0.00082536
4749,6.83462,6.800810999999998,0.67952,0.11225,0.0092766,0.00384992,0.00258604,0.00189012,0.00156625,0.00129895
4750,5.111868,5.944149000000006,0.67955,0.183113,0.015851,0.00646432,0.00433767,0.00316997,0.00262676,0.00217846
4751,5.126763,5.9354439999999995,0.67955,0.103925,0.00882677,0.00366463,0.00246158,0.00179916,0.00149087,0.00123643
4752,7.091514,6.198735000000006,0.68016,0.0561627,0.00466222,0.00193542,0.00130005,0.000950199,0.000787383,0.000653003
4753,6.677363,5.542820000000004,0.68118,0.149109,0.0128037,0.0053128,0.00356867,0.00260832,0.00216139,0.00179251
4755,6.503769,7.036283999999996,0.68153,0.0638163,0.00556752,0.00228817,0.00153318,0.00111989,0.000927891,0.000769499
4756,5.177915,7.065631999999998,0.68243,0.119767,0.011172,0.00438317,0.00287881,0.00208421,0.00172205,0.0014259
4757,5.196661000000001,7.064263000000005,0.68243,0.169622,0.0144134,0.00597733,0.00401503,0.00293456,0.00243173,0.00201671
4761,7.060798,6.973490999999999,0.6828,7.83703,0.675003,0.279512,0.187685,0.137166,0.11366,0.0942615
4763,6.254538,7.172823999999995,0.68292,0.0641018,0.00535247,0.00222167,0.00149233,0.00109073,0.000903835,0.000749581
4764,6.257295,7.176172999999993,0.68292,0.0571456,0.00484741,0.00200982,0.00135001,0.000986714,0.000817641,0.000678098
4765,6.253844,7.176697000000004,0.68292,0.055608,0.00470456,0.00195271,0.00131166,0.000958686,0.000794415,0.000658836
4766,6.836457,5.155932999999997,0.683,0.0676435,0.00565632,0.0023484,0.00157745,0.00115295,0.000955393,0.00079234
4771,7.059503,7.058590000000003,0.68384,0.0835473,0.00728566,0.00296475,0.00198899,0.00145352,0.00120444,0.000998883
4777,7.024731,6.645280999999998,0.68408,0.0935613,0.0181974,0.0048636,0.00248873,0.0015985,0.00127418,0.00103636
4778,7.016992,6.6305050000000065,0.68408,0.179478,0.0154149,0.00639737,0.00429718,0.00314078,0.00260261,0.00215843
4779,7.023748,6.625353999999995,0.68408,0.0705016,0.0809643,0.084347,0.0630215,0.0419928,0.0303017,0.0205035
4780,7.020556000000001,6.6234280000000005,0.68408,0.0523055,0.004459,0.00183997,0.00123579,0.000903222,0.000748455,0.000620719
4781,7.13232,7.1424430000000045,0.68408,0.130222,0.0111945,0.00464673,0.00312127,0.00228132,0.00189041,0.00156779
4782,7.134421,7.137315999999999,0.68408,0.0702574,0.00611681,0.00249235,0.00166986,0.00121976,0.00101064,0.000838118
4789,5.445156,6.565948999999998,0.68515,0.996439,0.0829505,0.0343816,0.0230945,0.0168796,0.0139873,0.0116001
4790,5.175905,6.159629999999998,0.68544,0.0760522,0.006443,0.00266818,0.0017922,0.00130991,0.00108545,0.000900204
4791,5.17459,6.160957000000004,0.68544,0.0865405,0.00712449,0.00295682,0.00198614,0.00145165,0.00120291,0.000997617
4806,5.339431,6.435830000000006,0.68857,0.119234,0.0100154,0.00414931,0.00278707,0.00203705,0.001688,0.00139992
4814,5.185664,6.258181,0.68947,0.0711781,0.00609588,0.00251943,0.00169218,0.0012368,0.00102487,0.00084996
4817,6.485778,6.782467999999999,0.69,0.629464,0.0541822,0.0224986,0.0151127,0.0110457,0.00915307,0.00759095
4821,6.876565,5.818870999999995,0.69026,0.0766914,0.00635298,0.00263034,0.00176676,0.00129131,0.00107005,0.000887426
4822,6.878787,5.831168000000006,0.69026,0.112739,0.0108558,0.00419037,0.00272879,0.00197052,0.00162744,0.0013475
4823,6.879907,5.820920999999998,0.69026,0.147506,0.0126495,0.00519169,0.00348667,0.00254836,0.0021117,0.00175131
4824,6.884017,5.818574999999996,0.69026,0.053835,0.00452436,0.00187521,0.00125958,0.000920619,0.000762872,0.000632675
4827,5.159357,6.504543000000002,0.69079,0.0745382,0.00641063,0.00265866,0.00178584,0.00130526,0.0010816,0.000897011
4828,5.156056,6.505152999999996,0.69079,0.0909889,0.00765456,0.00317562,0.00213308,0.00155906,0.00129191,0.00107143
4829,6.876045,5.607085999999999,0.69088,0.209274,0.0175458,0.0072811,0.00489081,0.00357466,0.00296215,0.00245661
4832,7.014594000000001,5.498608999999997,0.69159,0.0543695,0.00467327,0.00194043,0.00130341,0.000952655,0.000789418,0.000654691
4833,7.002233,5.501571000000005,0.69159,0.0851362,0.0073293,0.00304337,0.00204428,0.00149415,0.00123813,0.00102682
4834,6.719003,5.813654000000003,0.69196,0.0747899,0.00643747,0.00267195,0.00179476,0.00131178,0.00108701,0.000901492
4836,5.744587,6.5121389999999995,0.69225,0.0634352,0.00557095,0.00223899,0.00150046,0.00109633,0.000908446,0.000753398
4837,5.745852,6.510373000000001,0.69225,0.120257,0.0104268,0.00429419,0.00288098,0.00210511,0.00174431,0.00144659
4842,5.449888,6.635579999999997,0.69254,0.129649,0.0111855,0.00463088,0.00311022,0.00227322,0.0018837,0.00156222
4846,5.443092,6.872767000000005,0.6927,0.571862,0.0471045,0.0195173,0.0131099,0.00958195,0.00794009,0.00658499
4847,5.441908,6.878413000000002,0.6927,0.070597,0.00726862,0.00199073,0.00131471,0.000959662,0.000795153,0.000659437
4850,7.192115,5.365198999999995,0.69317,0.404875,0.0378408,0.0152803,0.00996634,0.00716974,0.00590884,0.00488525
4851,7.184122999999999,5.3665449999999995,0.69317,0.0630332,0.0050453,0.00209462,0.00140698,0.00102836,0.000852148,0.000706715
4852,4.862898,7.122163000000006,0.6933,0.103014,0.00887484,0.00363869,0.00244227,0.00178485,0.001479,0.00122658
4853,4.862305,7.131519000000003,0.6933,0.0732768,0.00626947,0.00260248,0.00174812,0.00127769,0.00105876,0.000878063
4859,5.246766,6.713589999999999,0.69374,0.177312,0.0152325,0.00629812,0.00423031,0.0030919,0.0025621,0.00212484
4860,5.23471,6.705911999999996,0.69374,0.0701691,0.00599239,0.00248251,0.00166743,0.00121871,0.00100988,0.00083753
4861,5.226025,6.704485000000002,0.69374,0.112547,0.00937648,0.00388405,0.00260895,0.00190687,0.00158013,0.00131045
4862,5.2309,6.7090629999999996,0.69374,0.069336,0.00593227,0.00246327,0.00165461,0.00120935,0.00100212,0.000831096
4863,5.246558,6.695821999999997,0.69374,0.0574475,0.00493187,0.00204712,0.00137508,0.00100503,0.000832823,0.000690688
4865,5.803585,6.504360000000004,0.69402,0.052722,0.00465255,0.0018913,0.00126455,0.000923136,0.000764771,0.000634192
4866,5.825864000000001,6.510413999999998,0.69402,0.0879207,0.00898499,0.00411079,0.00265794,0.00182362,0.00144832,0.00115495
4867,6.70584,6.907143999999994,0.69404,0.0823455,0.00661681,0.00274379,0.00184303,0.00134706,0.00111624,0.000925738
4868,6.704007,6.906220999999997,0.69404,0.068442,0.00593734,0.00244978,0.00164376,0.00120115,0.000995295,0.000825423
4869,5.379226,6.839745000000004,0.69459,0.108256,0.00910779,0.00376458,0.00252864,0.00184816,0.00153148,0.00127011
4870,4.879211,6.890772000000003,0.69461,0.12961,0.0111578,0.00463193,0.00311132,0.00227405,0.00188439,0.00156279
4871,4.881985,6.891026999999994,0.69461,0.368301,0.0310779,0.012636,0.00847283,0.0061906,0.00512953,0.004254
4872,4.892097,6.880470000000005,0.69461,0.144334,0.0124304,0.00516149,0.00346705,0.00253404,0.00209984,0.00174147
4876,4.963132,6.964477999999996,0.69476,0.104,0.009756,0.00385687,0.0025251,0.00182586,0.00150832,0.00124897
4877,4.955191,6.973778000000001,0.69476,0.160557,0.0220118,0.00794342,0.00455708,0.00300265,0.00238519,0.00192492
4878,4.81944,6.787849000000004,0.69484,0.0601266,0.00515824,0.00214191,0.00143875,0.00105158,0.000871388,0.000722672
4881,5.837439,6.805989000000001,0.69545,0.101813,0.00838461,0.00339207,0.00227683,0.00166401,0.00137888,0.00114355
4882,5.837479,6.788096,0.69545,0.0576191,0.00507812,0.00207347,0.00138484,0.00101018,0.000836672,0.000693724
4883,4.929016,6.7654900000000024,0.69546,0.0535288,0.00649425,0.00295749,0.00179652,0.00116725,0.00090298,0.000707145
4884,4.917,6.766521999999999,0.69546,0.088151,0.00753406,0.00312638,0.00210003,0.0015349,0.00127189,0.00105483
4885,5.23512,5.6281159999999995,0.69551,0.124626,0.010633,0.00441501,0.00296563,0.00216756,0.00179615,0.00148961
4888,6.140207,6.688208000000005,0.69561,0.159144,0.0136983,0.0056419,0.00378914,0.00276943,0.00229489,0.00190323
4889,6.570002,6.800822000000003,0.6959,0.100279,0.00844883,0.00349413,0.00234692,0.00171534,0.00142142,0.00117883
4890,6.581316,6.795803000000005,0.6959,0.0772851,0.00691505,0.00266059,0.00176692,0.00128778,0.0010665,0.00088428
4891,6.576944,6.795226,0.6959,0.248905,0.0213864,0.00885167,0.00594509,0.00434517,0.00360063,0.00298612
4892,5.774357,6.776337999999996,0.69591,0.0746066,0.00635133,0.00263225,0.00176808,0.00129228,0.00107084,0.000888088
4893,5.760499,6.782097999999999,0.69591,0.119795,0.0102867,0.00422256,0.00283547,0.00207238,0.00171727,0.00142419
4894,6.549853,6.791370999999999,0.69631,0.105419,0.00911208,0.00371339,0.00249321,0.00182222,0.00150998,0.00125228
4895,5.274142,7.148594000000001,0.69653,0.145364,0.0124566,0.00514909,0.00345846,0.00252775,0.00209462,0.00173714
4899,5.905335,6.501430999999999,0.6966,0.308188,0.0232456,0.00964743,0.00648031,0.00473642,0.00392484,0.003255
4900,6.870135,5.053443000000005,0.69667,0.0548711,0.00488582,0.00196882,0.00131522,0.000960122,0.000795441,0.00065964
4901,6.373192,6.773425000000005,0.69692,0.287927,0.0275025,0.00876863,0.00579302,0.00422584,0.00350104,0.00290339
4902,6.384972,6.774989999999997,0.69692,0.325215,0.0315731,0.013991,0.00921283,0.00648423,0.00522958,0.00422317
4903,6.506014,6.810324999999996,0.69694,0.0595659,0.00511255,0.00209755,0.00140822,0.0010292,0.000852841,0.000707289
4904,6.510087,6.804480000000002,0.69694,0.0801001,0.00705483,0.0026232,0.00175149,0.00127927,0.00106,0.000879077
4907,5.318834,6.765603000000004,0.69733,0.0765483,0.00680796,0.0027337,0.00182901,0.00133593,0.00110692,0.000917985
4908,5.327299,6.7674780000000005,0.69733,0.204507,0.0176267,0.00727327,0.0048837,0.00356929,0.00295768,0.0024529
4909,7.169780000000001,7.095415000000004,0.69837,0.0790353,0.00675759,0.00276225,0.00185364,0.00135462,0.00112249,0.00093091
4910,7.157394,7.0920929999999975,0.69837,0.0578877,0.00538772,0.00220982,0.00143971,0.00103185,0.000848584,0.000700488
4911,7.169852,7.089697000000002,0.69837,0.128832,0.0110048,0.00456793,0.00306834,0.00224263,0.00185836,0.0015412
4912,5.404473,6.509856999999997,0.69842,0.165973,0.0142477,0.00591258,0.00397153,0.00290276,0.00240538,0.00199486
4913,5.398954,6.506011999999997,0.69842,0.0854372,0.00693194,0.00284417,0.00191039,0.00139629,0.00115704,0.00095957
4914,5.832605,7.102072000000003,0.69848,0.065552,0.00509703,0.00211478,0.00142052,0.00103825,0.000860348,0.000713516
4918,5.256225,6.718356000000003,0.69864,0.0621573,0.00529044,0.00219605,0.00147512,0.00107815,0.000893411,0.000740936
4919,5.256027,6.716368999999996,0.69864,0.0567519,0.00486401,0.00201957,0.00135657,0.00099151,0.000821616,0.000681394
4920,5.246914,6.718254999999997,0.69864,0.170079,0.0146307,0.00607481,0.00408054,0.00298244,0.0024714,0.00204961
4921,5.425374,6.678894999999999,0.69916,0.112874,0.00910769,0.00377971,0.00253889,0.00185566,0.00153769,0.00127526
4922,5.419759000000001,6.6785919999999965,0.69916,0.318782,0.0273366,0.0113372,0.0076152,0.00556589,0.00461218,0.00382504
4924,5.498183,6.779754000000005,0.69937,0.0727901,0.00635676,0.00259909,0.00174116,0.00127174,0.00105369,0.000873812
4928,5.573938,5.232027000000005,0.69973,0.171547,0.0147929,0.0060271,0.00404534,0.00295648,0.00244987,0.00203176
4929,5.631895,5.054508000000005,0.70003,1.08695,0.0937698,0.0387927,0.0260543,0.0190427,0.0157797,0.0130867
4930,5.621739,5.050830999999994,0.70003,0.132049,0.0110612,0.00458883,0.00308238,0.00225289,0.00186686,0.00154825
4932,5.779646,6.741586,0.70057,0.220198,0.0260929,0.00882308,0.0054172,0.003838,0.00315704,0.00261014
4936,6.275639,7.127704999999998,0.70107,0.0609623,0.00663914,0.00230697,0.00145749,0.00104273,0.000859399,0.000710975
4937,6.281686,7.129210999999999,0.70107,0.126386,0.0574279,0.0351532,0.0197773,0.0105184,0.00673371,0.00417359
4938,6.285427,7.138276000000004,0.70107,0.0772464,0.00665188,0.00276061,0.00185433,0.00135532,0.00112308,0.000931411
4939,6.223197,6.911983999999998,0.70116,0.0671208,0.00565404,0.00233612,0.00156891,0.00114668,0.000950196,0.000788029
4940,4.857761,5.444385999999994,0.70191,0.70724,0.0812597,0.03347,0.0206209,0.013937,0.011082,0.00889246
4941,4.864846,5.453127000000003,0.70191,0.0985827,0.00847403,0.00351729,0.00236261,0.00172682,0.00143093,0.00118672
4942,5.723602,6.269623000000002,0.70191,0.100848,0.00863142,0.00358374,0.00240725,0.00175944,0.00145796,0.00120914
4943,5.731656,6.269037000000001,0.70191,0.0516343,0.00437749,0.00181464,0.0012189,0.000890885,0.000738232,0.000612241
4944,5.577994,4.836370000000002,0.70202,0.0762091,0.00644915,0.0026678,0.00179181,0.00130961,0.00108521,0.000899997
4945,5.58211,4.840901000000005,0.70202,0.56296,0.0473384,0.0194627,0.0130708,0.00955327,0.00791632,0.00656527
4951,5.347791,5.427386,0.70291,0.0708535,0.00705972,0.00261651,0.0017025,0.00123364,0.00102051,0.000845803
4952,5.588405,6.021508000000003,0.70312,0.0628554,0.00499522,0.00207321,0.0013926,0.00101784,0.000843438,0.000699492
4953,5.296341,4.948482,0.70313,0.0546187,0.00467478,0.00192291,0.00129123,0.000943726,0.000782017,0.000648553
4954,5.308286000000001,4.94029,0.70313,0.146269,0.0126085,0.00522426,0.00350898,0.00256467,0.00212522,0.00176252
4958,5.350888,6.064923999999997,0.70347,0.0741536,0.0128192,0.0182215,0.0200665,0.0193541,0.0178281,0.0156116
4960,4.819887,6.146105000000005,0.70407,0.0833912,0.00663921,0.00267976,0.00179841,0.00131432,0.00108911,0.000903231
4961,4.815727,6.135924000000002,0.70407,0.116544,0.00993131,0.00412386,0.00277006,0.00202462,0.0016777,0.00139137
4962,6.946506,5.068987999999996,0.70418,0.0838232,0.00728109,0.00299304,0.00200837,0.00146766,0.00121615,0.00100858
4963,5.069924,5.800661000000001,0.70439,0.0950958,0.00801107,0.00332598,0.00223411,0.0016329,0.0013531,0.00112217
4964,5.068965,5.787295,0.70439,0.152893,0.0144303,0.00557468,0.00365428,0.0026462,0.00218704,0.00181139
4965,5.070876,5.800669999999998,0.70439,3.56596,0.305169,0.126664,0.0850817,0.0621856,0.0515302,0.0427357
4968,5.041088,5.835350999999995,0.70464,0.0657327,0.00566063,0.00234917,0.00157795,0.00115332,0.000955696,0.000792591
4969,5.028728,5.828030000000003,0.70464,0.0753763,0.00637054,0.00263654,0.00177092,0.00129435,0.00107256,0.000889512
4970,5.041982,5.835169,0.70464,0.181121,0.0155314,0.00644807,0.00433126,0.00316569,0.00262325,0.00217555
4974,5.323235,6.235710000000002,0.70572,0.169654,0.0147105,0.00605727,0.00406422,0.00296982,0.00246084,0.00204083
4983,5.674482,6.063974000000006,0.707,0.0571492,0.0136988,0.00776536,0.00446961,0.00252119,0.00171864,0.0011643
4985,4.842554,6.545239999999994,0.70706,0.0537858,0.0514655,0.0526178,0.0390598,0.0258982,0.0186368,0.0125821
4986,4.853788,6.546191000000002,0.70706,0.368702,0.0315282,0.0130815,0.00878696,0.00642233,0.00532187,0.00441361
4987,4.839287,6.540635000000004,0.70706,0.181621,0.0144096,0.00597753,0.00401519,0.00293467,0.00243182,0.00201679
4990,5.960249,6.858490000000002,0.7073,0.518381,0.0422943,0.0175586,0.0117944,0.00862042,0.00714331,0.00592419
4997,5.40624,5.756215000000006,0.70796,0.413733,0.0355502,0.0145071,0.00972903,0.00710866,0.00589027,0.00488491
5001,5.30575,4.831847999999996,0.70827,0.0761679,0.00620764,0.00257736,0.00173125,0.00126536,0.00104854,0.000869592
5002,5.302938,4.833636999999997,0.70827,0.0626432,0.00532915,0.00221273,0.00148632,0.00108634,0.000900199,0.000746565
5009,6.329515,6.516047999999998,0.70976,0.0850296,0.0074304,0.00304414,0.00204054,0.00149082,0.00123529,0.00102445
5010,6.325874,6.511191000000005,0.70976,0.381478,0.0338328,0.0136729,0.00914364,0.00667697,0.00553207,0.00458772
5011,4.902906,4.806689999999997,0.70982,0.111737,0.0096035,0.00398678,0.00267798,0.00195731,0.00162193,0.00134512
5012,4.91882,4.8093630000000065,0.70982,0.0541286,0.00658918,0.00242386,0.00144704,0.000986141,0.000795941,0.00064962
5013,5.940995,6.362852999999995,0.70993,0.0802524,0.006913,0.0028527,0.00191599,0.00140037,0.00116042,0.000962376
5014,5.960281,6.3634080000000015,0.70993,0.861119,0.0765961,0.030478,0.0203366,0.0148396,0.0122929,0.0101936
5020,5.111624,5.060850000000006,0.71081,0.0720646,0.00621652,0.00256737,0.00172413,0.00126013,0.0010442,0.000865992
5021,5.105454,5.067600000000004,0.71081,0.0603321,0.00517634,0.00214804,0.00144284,0.00105456,0.000873863,0.000724725
5024,6.084014,5.911590000000003,0.7115,0.0634866,0.00537919,0.00223364,0.00150037,0.00109661,0.000908707,0.000753621
5025,6.442329,6.784847999999995,0.71161,0.177588,0.0151998,0.00630915,0.00423794,0.00309748,0.00256673,0.00212868
5026,6.437358,6.777875000000005,0.71161,0.275407,0.0281088,0.0102199,0.00660701,0.00477675,0.00394932,0.00327245
5027,5.025611,6.815009999999997,0.71195,0.0513247,0.00442128,0.0018348,0.00123241,0.000900759,0.000746414,0.000619026
5028,5.489189,5.6739199999999945,0.71204,0.0585494,0.0049722,0.00206202,0.00138508,0.00101235,0.000838883,0.000695714
5029,5.503127,5.674910000000003,0.71204,0.0887657,0.00827861,0.0032187,0.00211985,0.00153882,0.00127287,0.00105474
5030,5.500684,5.675213000000006,0.71204,0.103034,0.00637441,0.0024758,0.00166176,0.00121453,0.00100642,0.000834656
5031,6.288621,6.280229999999997,0.71222,0.119845,0.0103249,0.00428443,0.00287786,0.00210341,0.00174299,0.00144552
5032,6.207615,5.970690000000003,0.71232,0.0548956,0.00469494,0.00194758,0.00130822,0.000956166,0.000792327,0.000657104
5033,6.203738,5.959580000000004,0.71232,0.0612768,0.00597226,0.00222732,0.0014595,0.00105981,0.000877076,0.000727031
5034,6.203435,5.9620890000000015,0.71232,0.0682552,0.00730227,0.00269239,0.001687,0.00118736,0.000970117,0.00079746
5035,6.924048,6.677127000000006,0.71242,0.156433,0.0132647,0.00549585,0.00369155,0.00269813,0.0022358,0.00185423
5039,6.074392,5.256428000000001,0.71327,0.13686,0.0128072,0.00522203,0.0034012,0.00243823,0.00200529,0.00165526
5040,6.089228,5.252793000000005,0.71327,0.63937,0.0553715,0.0227653,0.01528,0.0111668,0.00925325,0.007674
5044,5.600759,5.778512999999995,0.71408,0.053276,0.00463701,0.00189171,0.0012687,0.000927044,0.000768167,0.00063706
5045,5.589153,5.774903999999999,0.71408,0.0688617,0.00594663,0.00245933,0.00165175,0.00120724,0.00100038,0.000829651
5046,5.999069,5.363287000000005,0.71409,0.0825039,0.00681142,0.00282789,0.00189953,0.00138836,0.00115046,0.000954117
5050,5.089941,5.408246000000005,0.71466,0.0796206,0.00815176,0.00310182,0.00197169,0.00140088,0.00114947,0.000947819
5051,5.088791,5.410436000000001,0.71466,0.0553758,0.00484468,0.0019269,0.00129317,0.000945124,0.000783176,0.000649514
5052,4.919432,5.439684000000002,0.71477,0.0559322,0.00481596,0.00199959,0.00134315,0.000981702,0.000813488,0.000674653
5053,6.041842,5.037311999999999,0.71496,0.0592206,0.0071034,0.0027253,0.00161515,0.00109294,0.000880323,0.000718093
5054,6.049869,5.042564000000003,0.71496,0.0551081,0.00674643,0.00227234,0.00137218,0.000960428,0.000786468,0.000648571
5055,6.057024,5.044894999999996,0.71496,0.121142,0.0104419,0.00429714,0.00288435,0.0021079,0.00174668,0.00144857
5059,5.570427,4.906998,0.71521,0.307734,0.0302337,0.0131358,0.00852615,0.00596489,0.0048114,0.00389638
5060,5.577379,4.904071000000004,0.71521,0.337786,0.0288113,0.0119297,0.00801246,0.00585618,0.00485272,0.00402453
5061,5.570036,4.905731000000003,0.71521,0.0890454,0.0111936,0.00439608,0.00261989,0.00173799,0.0013736,0.00109937
5064,5.148174,6.9619009999999975,0.7157,0.320629,0.0273937,0.0113517,0.00762465,0.00557277,0.00461788,0.00382976
5065,5.154984,6.960345000000003,0.7157,0.0672008,0.00575721,0.00238996,0.00160537,0.00117336,0.000972302,0.000806363
5066,6.264437,6.832222999999994,0.71602,0.051542,0.00435635,0.00180814,0.00121455,0.000887707,0.000735599,0.000610057
5067,6.266684,6.833323999999996,0.71602,0.104707,0.00920073,0.0032642,0.00217979,0.00159239,0.00131948,0.00109428
5071,5.186384,7.018716999999999,0.71705,0.266855,0.0226608,0.00939345,0.00630968,0.0046117,0.00382149,0.00316929
5072,6.260253,6.328344000000005,0.71744,0.0512462,0.00438774,0.00182185,0.00122376,0.000894439,0.000741178,0.000614684
5073,6.261495,6.326996999999997,0.71744,0.136168,0.0116345,0.00481813,0.00323625,0.00236534,0.00196004,0.00162553
5074,6.263244,6.314905999999999,0.71744,0.109476,0.00945346,0.00391078,0.00262645,0.00191962,0.0015907,0.00131922
5075,7.112216,6.870832,0.71751,0.286237,0.0251235,0.0101165,0.0067633,0.00493736,0.00409034,0.00339192
5076,7.115398,6.875618999999997,0.71751,0.112654,0.00912202,0.00378481,0.00254231,0.00185816,0.00153977,0.00127698
5081,4.948971,6.401707999999994,0.71808,0.0549572,0.00502044,0.00200553,0.00132609,0.000963738,0.000797442,0.000660908
5082,4.94496,6.399394999999996,0.71808,0.0976589,0.00834359,0.00346439,0.00232708,0.00170085,0.00140941,0.00116887
5086,6.965636,6.510133999999998,0.71874,0.0592869,0.00477877,0.00193339,0.00129849,0.000949053,0.000786433,0.000652216
5087,6.536418,5.518196000000004,0.71895,0.0502813,0.0110236,0.00768833,0.00507755,0.00316246,0.00224327,0.00153792
5088,6.540813,5.517488999999995,0.71895,0.194989,0.0161674,0.00665488,0.00446957,0.00326675,0.00270699,0.002245
5089,6.359608,5.021213000000006,0.71929,0.071982,0.00602186,0.00249671,0.00167707,0.00122576,0.00101573,0.000842376
5090,6.360944,5.025810999999994,0.71929,0.206806,0.0177381,0.00736557,0.00494756,0.00361614,0.00299651,0.00248511
5091,6.360231,5.024722000000001,0.71929,0.227179,0.0190699,0.00791781,0.00531851,0.00388726,0.00322118,0.00267143
5092,6.572204,5.927453000000005,0.71943,0.0607626,0.0154465,0.0170466,0.0145559,0.0110889,0.00876792,0.00655472
5093,6.566511,5.936642999999995,0.71943,0.134361,0.0115307,0.004788,0.00321617,0.00235068,0.00194789,0.00161545
5094,6.923718,5.879669000000005,0.71949,0.333284,0.040664,0.0113862,0.00727327,0.00527299,0.00436486,0.00361889
5095,6.318168000000001,5.023742999999997,0.71982,0.186161,0.0163352,0.00668004,0.00446865,0.00326198,0.00270225,0.00224079
5096,6.315219,5.022474999999996,0.71982,0.554685,0.0583391,0.0189313,0.0124253,0.00905259,0.00749869,0.00621835
