# ells, tt, ee, bb, te
1.390150000000000000e+04 3.299356846865599141e-09 3.421229470394499287e-11 3.159180345220768358e-11 -4.126198639948141380e-11
1.410150000000000000e+04 3.114366017667687255e-09 3.255521333897289372e-11 3.004303674222623146e-11 -3.942381365464922750e-11
1.430150000000000000e+04 2.976334597163623340e-09 3.097438549870153231e-11 2.870684361181418826e-11 -3.751417551233994967e-11
1.450150000000000000e+04 2.818287989469866702e-09 2.955377841626524093e-11 2.748948263207008194e-11 -3.578713137992327156e-11
1.470150000000000000e+04 2.691381241356266847e-09 2.815219374566530456e-11 2.629777184268399177e-11 -3.427671147529166447e-11
1.490150000000000000e+04 2.554416125417611190e-09 2.674508979653476651e-11 2.504643673559627794e-11 -3.242131534816760225e-11
1.510150000000000000e+04 2.435537190899532179e-09 2.538434211719963399e-11 2.373770698666143284e-11 -3.048398982158680030e-11
1.530150000000000000e+04 2.309900230751375761e-09 2.394461746228741737e-11 2.239355587524776462e-11 -2.896249892595884129e-11
1.550150000000000000e+04 2.181654003328857104e-09 2.263917401927944128e-11 2.109904779237012459e-11 -2.721217741846480282e-11
1.570150000000000000e+04 2.082139241636634263e-09 2.141391470321650622e-11 1.997014337743476685e-11 -2.543678467020675417e-11
1.590150000000000000e+04 1.983100771987474121e-09 2.030784438416591338e-11 1.907859883887964966e-11 -2.435415996946991964e-11
1.610150000000000000e+04 1.916027924639512011e-09 1.941017504741126069e-11 1.840158486425276584e-11 -2.319965234216732595e-11
1.630150000000000000e+04 1.854160375548390814e-09 1.856902884908479921e-11 1.781303453592289805e-11 -2.192599544588093042e-11
1.650150000000000000e+04 1.786564085489273590e-09 1.784774313273140862e-11 1.719253853653604997e-11 -2.129839965512240844e-11
1.670150000000000000e+04 1.707106169325133542e-09 1.708156813022510325e-11 1.647454235721314332e-11 -2.033061303491595691e-11
1.690150000000000000e+04 1.634288002659538628e-09 1.640494538424611709e-11 1.570760502707451678e-11 -1.934315895843722361e-11
1.710150000000000000e+04 1.545606856811932257e-09 1.568767734523885638e-11 1.497347793240051811e-11 -1.873782791573609448e-11
1.730150000000000000e+04 1.493034833332333878e-09 1.504674900067018402e-11 1.435076828267114624e-11 -1.801902346152997975e-11
1.750150000000000000e+04 1.432044281550018376e-09 1.448108547757876167e-11 1.384187392245347532e-11 -1.712546241172818131e-11
1.770150000000000000e+04 1.384823088158644355e-09 1.395985348238207778e-11 1.340682101345706432e-11 -1.673268962054631827e-11
1.790150000000000000e+04 1.334869664201683875e-09 1.344224853448784802e-11 1.297144093186839934e-11 -1.622674067677925416e-11
1.810150000000000000e+04 1.280051364171648638e-09 1.300599385982303453e-11 1.250484962951211288e-11 -1.548328226729978854e-11
1.830150000000000000e+04 1.231393490547225326e-09 1.250977803701720977e-11 1.202577193921496055e-11 -1.494520820437536262e-11
1.850150000000000000e+04 1.178369590105366028e-09 1.203180402771149925e-11 1.155560807763243805e-11 -1.460045888758495922e-11
1.870150000000000000e+04 1.136034584595500107e-09 1.158648230291443259e-11 1.110572745751363523e-11 -1.385964012513997384e-11
1.890150000000000000e+04 1.098705411684527311e-09 1.112992917576477042e-11 1.068735025564109979e-11 -1.322696615269989887e-11
1.910150000000000000e+04 1.054179615510616539e-09 1.070940647431529164e-11 1.030971142814431719e-11 -1.290765631721895659e-11
1.930150000000000000e+04 1.020703527321941152e-09 1.030941053366823172e-11 9.959114013521639803e-12 -1.236213167103961928e-11
1.950150000000000000e+04 9.895084816665620147e-10 9.930157538445376119e-12 9.625970883943652608e-12 -1.175556025600770393e-11
1.970150000000000000e+04 9.559798498899239688e-10 9.577764255300794099e-12 9.307361003014237880e-12 -1.139527776888641252e-11
1.990150000000000000e+04 9.280459462452164412e-10 9.217549922715881289e-12 8.989143967043954399e-12 -1.101483916889192900e-11
2.010150000000000000e+04 8.934513189355182662e-10 8.893968555029443400e-12 8.660988155524993743e-12 -1.050183179196191776e-11
2.030150000000000000e+04 8.690271211766669430e-10 8.647735532581108201e-12 8.420309701061050908e-12 -1.023614882314711128e-11
2.050150000000000000e+04 8.131837447261473957e-10 8.042427580037031023e-12 7.840783020244659189e-12 -9.539043193073264214e-12
2.070150000000000000e+04 9.919060525094750264e-10 9.846904147274741945e-12 9.615522285571336631e-12 -1.168279561280636192e-11
