,z,RADeg,decDeg,comoving_pos_x_Mpc,comoving_pos_y_Mpc,comoving_pos_z_Mpc,pec_vel_x_km_s,pec_vel_y_km_s,pec_vel_z_km_s,Mfof,Mvir,Mgas_vir,Rvir,int_tSZ_in_Rvir,int_kSZ_in_Rvir,int_SZ_in_Rvir_148GHz,int_SZ_in_Rvir_219GHz,int_SZ_in_Rvir_277GHz,int_SZ_in_Rvir_30GHz,int_SZ_in_Rvir_90GHz,int_SZ_in_Rvir_350GHz,M200,Mgas_200,R200,int_tSZ_in_R200,int_kSZ_in_R200,int_SZ_in_R200_148GHz,int_SZ_in_R200_219GHz,int_SZ_in_R200_277GHz,int_SZ_in_R200_30GHz,int_SZ_in_R200_90GHz,int_SZ_in_R200_350GHz,M500,Mgas_500,R500,int_tSZ_in_R500,int_kSZ_in_R500,int_SZ_in_R500_148GHz,int_SZ_in_R500_219GHz,int_SZ_in_R500_277GHz,int_SZ_in_R500_30GHz,int_SZ_in_R500_90GHz,int_SZ_in_R500_350GHz,Mstar,rho_gas_c,T_c,P_c,Phi_c
2106,1.5945,7.052963,6.481390000000004,4540.405,561.7525,519.7529,52.06843,172.81,721.851,30852620000000.0,29314790000000.0,2879291000000.0,0.3861245,1.366866e-06,-4.865572e-07,-1.815924e-06,-4.613342e-07,7.911266e-07,-3.152654e-06,-2.662131e-06,2.465125e-06,29218680000000.0,2754630000000.0,0.3662395,1.340216e-06,-4.727723e-07,-1.776152e-06,-4.480968e-07,7.798093e-07,-3.086801e-06,-2.605831e-06,2.421059e-06,20472300000000.0,1724177000000.0,0.2365487,1.046741e-06,-3.384506e-07,-1.355874e-06,-3.196402e-07,6.382823e-07,-2.379395e-06,-2.003643e-06,1.919251e-06,793258200000.0,218400000000000.0,1.254916,46630000000000.0,-1.06722
2107,1.6053,4.83058,5.946833999999999,4583.076,387.3151,479.1031,-289.4258,-8.622573,18.31685,48057030000000.0,26335250000000.0,3045752000000.0,0.3736252,1.84184e-06,1.090314e-06,-7.082262e-07,1.111683e-06,2.801158e-06,-2.498274e-06,-1.84196e-06,5.071298e-06,24509090000000.0,2717764000000.0,0.3387376,1.716939e-06,9.958369e-07,-6.805379e-07,1.015553e-06,2.590004e-06,-2.349188e-06,-1.737317e-06,4.705849e-06,16723850000000.0,1570841000000.0,0.2202941,1.190455e-06,6.285883e-07,-5.330569e-07,6.415603e-07,1.731673e-06,-1.690002e-06,-1.265537e-06,3.197519e-06,729749900000.0,290100000000000.0,1.491186,73600000000000.0,-1.321407
2110,1.5965,7.109698,6.451051000000001,4544.317,566.8057,517.8086,-114.1226,140.3279,607.7175,32678780000000.0,21145090000000.0,2001671000000.0,0.3441262,9.228909e-07,6.413887e-08,-8.359941e-07,7.948212e-08,9.276773e-07,-1.736458e-06,-1.406439e-06,2.062681e-06,19511160000000.0,1790247000000.0,0.3164571,8.584979e-07,5.871325e-08,-7.785389e-07,7.292146e-08,8.617814e-07,-1.616158e-06,-1.30915e-06,1.917468e-06,10572550000000.0,813534800000.0,0.1898157,5.20272e-07,3.243386e-08,-4.746816e-07,4.079846e-08,5.182882e-07,-9.822464e-07,-7.96132e-07,1.157599e-06,648731500000.0,113300000000000.0,1.043239,20110000000000.0,-0.862884
2114,1.6107,6.824368000000001,6.625646000000005,4571.137,547.047,534.7609,-171.9403,198.0192,369.6649,69106010000000.0,47864800000000.0,4883174000000.0,0.4505357,3.240801e-06,5.54882e-07,-2.597334e-06,5.951887e-07,3.551596e-06,-5.754003e-06,-4.594089e-06,7.523549e-06,46230870000000.0,4578105000000.0,0.4178616,3.123034e-06,5.262046e-07,-2.511153e-06,5.647367e-07,3.413023e-06,-5.553089e-06,-4.435232e-06,7.240106e-06,32294330000000.0,2842262000000.0,0.2742341,2.34968e-06,3.640312e-07,-1.91985e-06,3.916749e-07,2.531662e-06,-4.208419e-06,-3.366969e-06,5.408741e-06,1160243000000.0,213300000000000.0,1.72278,62520000000000.0,-1.568397
2116,1.6128,6.19007,5.762820999999994,4587.264,497.532,465.6651,-216.9164,-229.5645,-190.274,32967120000000.0,27008050000000.0,2871266000000.0,0.3710251,1.572229e-06,8.962151e-07,-6.393975e-07,9.157923e-07,2.359409e-06,-2.168116e-06,-1.607806e-06,4.297712e-06,25470230000000.0,2627501000000.0,0.3419009,1.513218e-06,8.502582e-07,-6.27607e-07,8.689909e-07,2.258178e-06,-2.09894e-06,-1.559627e-06,4.123539e-06,16435510000000.0,1474334000000.0,0.219299,1.130197e-06,5.827914e-07,-5.204618e-07,5.962459e-07,1.632603e-06,-1.61934e-06,-1.216373e-06,3.024878e-06,775671300000.0,251100000000000.0,1.367232,58410000000000.0,-1.13553
2117,1.6155,4.805421,6.309637000000004,4598.385,386.5753,510.2429,-313.5119,-312.7986,-418.4502,44789150000000.0,39695110000000.0,4531252000000.0,0.4227399,2.738746e-06,1.850154e-06,-8.263875e-07,1.875388e-06,4.384799e-06,-3.486591e-06,-2.510615e-06,7.763699e-06,38733970000000.0,4238567000000.0,0.3943384,2.646545e-06,1.766833e-06,-8.193963e-07,1.791024e-06,4.21551e-06,-3.390019e-06,-2.446845e-06,7.480305e-06,23355720000000.0,2316207000000.0,0.2454458,1.827858e-06,1.12689e-06,-6.58278e-07,1.14262e-06,2.814874e-06,-2.433588e-06,-1.781896e-06,5.067955e-06,1023737000000.0,299100000000000.0,1.660709,84510000000000.0,-1.41966
2118,1.6053,5.133157,5.824712,4582.626,411.6617,469.3655,-436.1559,-450.6021,159.0796,34216610000000.0,34216610000000.0,3584627000000.0,0.4256117,2.037202e-06,1.684398e-06,-3.083219e-07,1.700665e-06,3.567796e-06,-2.285666e-06,-1.560256e-06,6.084286e-06,33255470000000.0,3345066000000.0,0.3748963,1.976368e-06,1.59619e-06,-3.36768e-07,1.611744e-06,3.422583e-06,-2.255025e-06,-1.551218e-06,5.863492e-06,28641990000000.0,2595732000000.0,0.2627483,1.729904e-06,1.297151e-06,-3.939681e-07,1.310045e-06,2.893384e-06,-2.072901e-06,-1.456665e-06,5.028549e-06,825304500000.0,590100000000000.0,1.726135,173300000000000.0,-1.55034
2119,1.6073,5.260673,7.012112000000002,4574.199,421.1691,565.0024,-122.0691,-27.45371,-52.22012,39599000000000.0,32678780000000.0,3550673000000.0,0.3965248,2.025652e-06,5.129289e-07,-1.459931e-06,5.400864e-07,2.393651e-06,-3.431798e-06,-2.708191e-06,4.881185e-06,30275930000000.0,3298547000000.0,0.3665448,1.945583e-06,4.847288e-07,-1.409981e-06,5.106365e-07,2.29055e-06,-3.303902e-06,-2.608841e-06,4.679466e-06,23355720000000.0,2070448000000.0,0.2453184,1.470694e-06,3.379091e-07,-1.093631e-06,3.567593e-07,1.700621e-06,-2.525256e-06,-1.999616e-06,3.50522e-06,838864300000.0,257300000000000.0,1.499674,65650000000000.0,-1.277387
2120,1.6114,6.193769,5.627632000000006,4587.156,497.8199,454.6622,-1.083733,-251.744,218.6494,37003920000000.0,36138890000000.0,3743990000000.0,0.4162553,2.026062e-06,2.623905e-08,-1.943787e-06,5.649542e-08,1.907947e-06,-3.919188e-06,-3.193858e-06,4.389934e-06,35369980000000.0,3534963000000.0,0.3823779,1.970132e-06,2.509238e-08,-1.890387e-06,5.434716e-08,1.854322e-06,-3.811246e-06,-3.105889e-06,4.267513e-06,28065310000000.0,2543798000000.0,0.2613568,1.66181e-06,1.957969e-08,-1.595416e-06,4.352357e-08,1.560196e-06,-3.215623e-06,-2.620428e-06,3.594498e-06,887571100000.0,457900000000000.0,1.621192,126300000000000.0,-1.44144
2124,1.6258,6.63984,5.068706000000001,4612.362,536.9188,411.8657,-77.81187,60.02576,197.7786,65165340000000.0,51613250000000.0,6364622000000.0,0.458774,4.973403e-06,3.649822e-07,-4.461275e-06,4.235187e-07,4.942343e-06,-9.306721e-06,-7.523713e-06,1.101873e-05,48537600000000.0,5829391000000.0,0.4220949,4.740664e-06,3.426131e-07,-4.257232e-06,3.978222e-07,4.703906e-06,-8.875907e-06,-7.176152e-06,1.049496e-05,32967120000000.0,3506608000000.0,0.2771597,3.51512e-06,2.345542e-07,-3.173823e-06,2.730365e-07,3.460615e-06,-6.598409e-06,-5.33729e-06,7.750518e-06,1213944000000.0,246300000000000.0,2.007174,84110000000000.0,-1.70082
2125,1.6169,5.176529,4.938876999999998,4609.37,417.5818,399.9444,-282.6254,-434.5645,2.733047,38061170000000.0,34793290000000.0,3583064000000.0,0.4068457,2.086455e-06,1.245474e-06,-7.918426e-07,1.266878e-06,3.177982e-06,-2.81957e-06,-2.075589e-06,5.749132e-06,33447700000000.0,3361206000000.0,0.3751422,2.026627e-06,1.190405e-06,-7.883052e-07,1.211016e-06,3.066913e-06,-2.757868e-06,-2.03517e-06,5.564014e-06,25181890000000.0,2336072000000.0,0.2540682,1.680907e-06,9.072385e-07,-7.330404e-07,9.234812e-07,2.460847e-06,-2.366534e-06,-1.76687e-06,4.530447e-06,883053800000.0,462300000000000.0,1.707473,134300000000000.0,-1.495865
2126,1.6279,6.970573,6.902842999999998,4597.003,562.0446,560.6741,-16.12003,-93.9315,42.14515,33063240000000.0,21914010000000.0,2186047000000.0,0.3479016,1.004417e-06,5.872305e-08,-9.198094e-07,7.552162e-08,9.976801e-07,-1.898769e-06,-1.539992e-06,2.231526e-06,20952870000000.0,2029905000000.0,0.3237281,9.616976e-07,5.540185e-08,-8.814535e-07,7.142363e-08,9.542259e-07,-1.818776e-06,-1.475238e-06,2.135493e-06,13455970000000.0,1106779000000.0,0.2034361,6.663056e-07,3.479351e-08,-6.140061e-07,4.558265e-08,6.565483e-07,-1.263417e-06,-1.025301e-06,1.474473e-06,646244100000.0,233600000000000.0,1.156906,45980000000000.0,-1.00408
2127,1.6272,4.834005,5.951247000000006,4623.129,390.9783,483.6539,-88.28875,-200.5287,-310.5269,31044840000000.0,28545880000000.0,2695748000000.0,0.3790887,1.30513e-06,4.153059e-07,-8.577098e-07,4.341166e-07,1.631965e-06,-2.128534e-06,-1.662666e-06,3.237805e-06,26719710000000.0,2469092000000.0,0.3460908,1.250697e-06,3.90639e-07,-8.291731e-07,4.085576e-07,1.556205e-06,-2.046985e-06,-1.600516e-06,3.094883e-06,17012190000000.0,1430296000000.0,0.2211474,9.415619e-07,2.686277e-07,-6.492373e-07,2.816756e-07,1.14467e-06,-1.566008e-06,-1.229761e-06,2.302269e-06,800711900000.0,286700000000000.0,1.327642,64760000000000.0,-1.14246
2128,1.6307,6.863968,5.262839999999999,4617.2,555.7967,428.3748,20.11658,-118.4516,175.7774,29122560000000.0,24797430000000.0,2441534000000.0,0.3599497,1.154731e-06,-5.978034e-08,-1.183527e-06,-4.045333e-08,1.01787e-06,-2.309642e-06,-1.896645e-06,2.434135e-06,23355720000000.0,2251018000000.0,0.3332739,1.102327e-06,-5.615276e-08,-1.128819e-06,-3.778946e-08,9.723153e-07,-2.203825e-06,-1.809544e-06,2.324165e-06,15089910000000.0,1259334000000.0,0.2103694,7.75039e-07,-3.59736e-08,-7.897886e-07,-2.344864e-08,6.859069e-07,-1.545605e-06,-1.268268e-06,1.635748e-06,712926100000.0,272200000000000.0,1.292559,59860000000000.0,-1.089
2129,1.63,6.330232,7.196752999999996,4603.946,510.7394,584.9149,-318.3519,324.5142,280.8817,41425160000000.0,35466090000000.0,3770531000000.0,0.4065225,2.404567e-06,1.048226e-06,-1.297085e-06,1.075173e-06,3.275601e-06,-3.63601e-06,-2.777543e-06,6.234017e-06,33543810000000.0,3452760000000.0,0.3741942,2.304293e-06,9.891394e-07,-1.258134e-06,1.014736e-06,3.12289e-06,-3.499499e-06,-2.676765e-06,5.957534e-06,20280070000000.0,1909468000000.0,0.2325991,1.659945e-06,6.476772e-07,-9.700605e-07,6.65011e-07,2.181174e-06,-2.584573e-06,-1.991574e-06,4.221219e-06,933822200000.0,274800000000000.0,1.671957,78170000000000.0,-1.38402
2130,1.6383,5.130071,5.763635999999998,4641.993,416.7426,470.4245,-353.5965,-330.6626,-12.65331,32486550000000.0,29795360000000.0,3173879000000.0,0.3827973,1.615579e-06,1.319875e-06,-2.60663e-07,1.336832e-06,2.821346e-06,-1.829691e-06,-1.254715e-06,4.817608e-06,27584740000000.0,2921402000000.0,0.3494243,1.552474e-06,1.246057e-06,-2.726004e-07,1.262214e-06,2.688428e-06,-1.780326e-06,-1.22777e-06,4.606468e-06,20376180000000.0,1894324000000.0,0.2350745,1.231472e-06,9.126215e-07,-2.9146e-07,9.248979e-07,2.054981e-06,-1.487381e-06,-1.048919e-06,3.575458e-06,810135800000.0,290300000000000.0,1.383459,68330000000000.0,-1.17711
2131,1.6348,5.033935,5.754599000000003,4636.827,408.4372,469.0892,-478.8592,-184.0162,219.54,28738110000000.0,22971260000000.0,2286211000000.0,0.352052,1.023454e-06,1.231682e-06,2.277819e-07,1.24236e-06,2.186445e-06,-7.655325e-07,-4.020266e-07,3.455624e-06,20760640000000.0,2017106000000.0,0.3175648,9.535904e-07,1.126114e-06,1.908364e-07,1.13598e-06,2.015424e-06,-7.346559e-07,-3.959429e-07,3.197808e-06,8361924000000.0,721546400000.0,0.1727742,5.12788e-07,5.4983e-07,4.716619e-08,5.548892e-07,1.027223e-06,-4.504708e-07,-2.682643e-07,1.662575e-06,709812000000.0,124100000000000.0,1.041017,21980000000000.0,-0.849123
2132,1.6348,4.927035,5.753110000000006,4637.498,399.7782,468.9587,-325.4119,-3.311934,86.4582,82273640000000.0,78140740000000.0,8689251000000.0,0.5265682,8.316621e-06,2.887788e-06,-5.191369e-06,2.934203e-06,1.046234e-05,-1.327008e-05,-1.029281e-05,2.063891e-05,76122340000000.0,8193055000000.0,0.4904352,8.087839e-06,2.772221e-06,-5.083762e-06,2.816404e-06,1.013536e-05,-1.29402e-05,-1.004452e-05,2.003035e-05,55553930000000.0,5246363000000.0,0.3242674,6.361628e-06,2.014908e-06,-4.159438e-06,2.044583e-06,7.790329e-06,-1.033886e-05,-8.059584e-06,1.55647e-05,1593290000000.0,371600000000000.0,2.741099,173300000000000.0,-2.356
2133,1.6369,6.104609,5.222114000000007,4636.692,495.8968,426.1933,-83.15912,-31.86732,-24.11141,42386300000000.0,36138890000000.0,4207367000000.0,0.4063556,2.451659e-06,3.952094e-07,-1.990357e-06,4.286465e-07,2.669289e-06,-4.377978e-06,-3.501403e-06,5.676071e-06,34024380000000.0,3854768000000.0,0.3742747,2.338877e-06,3.714592e-07,-1.904165e-06,4.031459e-07,2.540252e-06,-4.181947e-06,-3.345627e-06,5.408366e-06,20760640000000.0,2021247000000.0,0.2356967,1.572833e-06,2.322905e-07,-1.297306e-06,2.528567e-07,1.688392e-06,-2.829039e-06,-2.266398e-06,3.615901e-06,1010443000000.0,169900000000000.0,1.43533,41490000000000.0,-1.189
2136,1.6341,5.717207,5.782622999999999,4629.361,463.4758,471.1586,-365.3266,164.6633,161.1688,30083700000000.0,22586810000000.0,2487592000000.0,0.3502091,1.232488e-06,9.745147e-07,-2.311672e-07,9.892248e-07,2.123068e-06,-1.428787e-06,-9.901272e-07,3.645831e-06,20568410000000.0,2234362000000.0,0.3168724,1.163238e-06,9.016798e-07,-2.361419e-07,9.154524e-07,1.985334e-06,-1.366459e-06,-9.524144e-07,3.422338e-06,14609340000000.0,1353179000000.0,0.2122731,8.831677e-07,6.32113e-07,-2.313788e-07,6.42206e-07,1.453665e-06,-1.089516e-06,-7.750544e-07,2.544034e-06,648467200000.0,274300000000000.0,1.255022,58570000000000.0,-1.06029
2138,1.6327,6.403524,7.168105,4608.49,517.212,583.2202,-207.5381,-427.8041,103.2952,35081630000000.0,27584740000000.0,2913383000000.0,0.3713214,1.647144e-06,8.139375e-07,-7.941297e-07,8.342249e-07,2.345219e-06,-2.396371e-06,-1.808854e-06,4.374431e-06,25278000000000.0,2618027000000.0,0.339364,1.557509e-06,7.570977e-07,-7.633084e-07,7.76134e-07,2.204569e-06,-2.278343e-06,-1.722756e-06,4.123093e-06,16243280000000.0,1434856000000.0,0.2155862,1.110621e-06,4.945491e-07,-5.889964e-07,5.07523e-07,1.524747e-06,-1.669273e-06,-1.272922e-06,2.891738e-06,783406500000.0,260800000000000.0,1.460842,64820000000000.0,-1.20186
2140,1.6418,5.382425,5.711147999999999,4646.796,437.8135,466.7832,-7.598507,-249.4599,-23.02948,37292260000000.0,36523350000000.0,3757301000000.0,0.4228075,2.086097e-06,1.326724e-07,-1.89612e-06,1.62929e-07,2.069221e-06,-3.929228e-06,-3.182735e-06,4.625588e-06,36138890000000.0,3494528000000.0,0.3839246,2.015386e-06,1.257971e-07,-1.834033e-06,1.548275e-07,1.996064e-06,-3.798217e-06,-3.076965e-06,4.465445e-06,25374110000000.0,2335908000000.0,0.249264,1.638366e-06,9.367124e-08,-1.498716e-06,1.16421e-07,1.61136e-06,-3.095425e-06,-2.508833e-06,3.617381e-06,916736000000.0,349100000000000.0,1.587514,94290000000000.0,-1.37808
2142,1.6439,5.220288,5.679830000000005,4651.573,424.9871,464.5618,-336.5975,-175.5793,319.1292,53631650000000.0,45461950000000.0,5257248000000.0,0.4378576,3.655103e-06,1.84944e-06,-1.715567e-06,1.883323e-06,5.222731e-06,-5.267351e-06,-3.96297e-06,9.72007e-06,43059100000000.0,4829423000000.0,0.4036726,3.505306e-06,1.746454e-06,-1.672067e-06,1.778572e-06,4.980277e-06,-5.078261e-06,-3.827223e-06,9.292641e-06,25470230000000.0,2670233000000.0,0.2494011,2.52209e-06,1.145983e-06,-1.311871e-06,1.167308e-06,3.466968e-06,-3.762526e-06,-2.861852e-06,6.566618e-06,1123365000000.0,249000000000000.0,1.797278,76140000000000.0,-1.5147
2143,1.6488,6.594302,7.146931000000003,4636.141,535.9525,585.1901,-231.218,-11.69811,204.8489,30372040000000.0,27584740000000.0,3161993000000.0,0.3739759,1.640434e-06,6.760755e-07,-9.237076e-07,6.966105e-07,2.199458e-06,-2.519524e-06,-1.934139e-06,4.217576e-06,26815820000000.0,2957224000000.0,0.3445141,1.583791e-06,6.418381e-07,-9.025672e-07,6.615241e-07,2.112168e-06,-2.443274e-06,-1.878058e-06,4.060363e-06,21433440000000.0,2045637000000.0,0.2352342,1.297011e-06,4.858441e-07,-7.783392e-07,5.013815e-07,1.688061e-06,-2.040039e-06,-1.576987e-06,3.282497e-06,711962000000.0,527600000000000.0,1.569669,140900000000000.0,-1.34739
2144,1.6467,5.42621,5.640032999999996,4655.709,442.243,461.8505,-214.9796,-434.5074,395.5431,33736040000000.0,32967120000000.0,3164348000000.0,0.3947769,1.680129e-06,7.369007e-07,-9.030842e-07,7.578318e-07,2.298553e-06,-2.538418e-06,-1.938607e-06,4.36759e-06,32582670000000.0,3066984000000.0,0.3788713,1.654622e-06,7.199839e-07,-8.95031e-07,7.405323e-07,2.257711e-06,-2.505526e-06,-1.914805e-06,4.295216e-06,24220740000000.0,1996984000000.0,0.2461554,1.323902e-06,5.287852e-07,-7.627448e-07,5.446045e-07,1.757091e-06,-2.051238e-06,-1.578422e-06,3.386199e-06,824507800000.0,240200000000000.0,1.405785,57450000000000.0,-1.203979
2145,1.6411,6.259583,5.006268999999999,4644.024,509.3893,409.2513,-60.75179,-196.9434,-19.06543,59975180000000.0,45077500000000.0,5392620000000.0,0.4363127,3.694786e-06,4.914343e-07,-3.099713e-06,5.37807e-07,3.905412e-06,-6.698305e-06,-5.375717e-06,8.429627e-06,42290190000000.0,4993095000000.0,0.4042694,3.533247e-06,4.62657e-07,-2.971117e-06,5.066189e-07,3.726155e-06,-6.412364e-06,-5.147479e-06,8.051933e-06,27873080000000.0,2843872000000.0,0.2574719,2.497426e-06,2.991973e-07,-2.126302e-06,3.285731e-07,2.60057e-06,-4.558648e-06,-3.664042e-06,5.655367e-06,1090875000000.0,225100000000000.0,1.748404,66960000000000.0,-1.51173
2146,1.6467,5.388098,5.654167999999997,4654.628,439.0164,462.8788,-356.7291,-112.3472,144.5776,44981380000000.0,29218680000000.0,2486828000000.0,0.3786555,1.65446e-06,1.126201e-06,-4.907538e-07,1.14366e-06,2.661774e-06,-2.097772e-06,-1.508608e-06,4.703361e-06,26239140000000.0,2097859000000.0,0.3415542,1.4985e-06,1.004487e-06,-4.598987e-07,1.020156e-06,2.394839e-06,-1.91542e-06,-1.38175e-06,4.243721e-06,768912500000.0,60709030000.0,0.07883326,1.529859e-07,9.28135e-08,-5.658465e-08,9.430836e-08,2.344188e-07,-2.051766e-07,-1.506606e-07,4.229934e-07,1219295000000.0,48660000000000.0,1.219975,10100000000000.0,-0.902384
2150,1.6509,5.678402,6.660460000000005,4651.695,462.53,545.8731,114.276,113.7527,311.996,33832150000000.0,32582670000000.0,3267743000000.0,0.3899623,1.628997e-06,-5.759276e-07,-2.15798e-06,-5.461092e-07,9.440083e-07,-3.749382e-06,-3.165277e-06,2.935968e-06,30275930000000.0,3005700000000.0,0.3576513,1.568467e-06,-5.463993e-07,-2.069552e-06,-5.178038e-07,9.166908e-07,-3.601813e-06,-3.039378e-06,2.834441e-06,16435510000000.0,1554677000000.0,0.2166959,1.097457e-06,-3.482923e-07,-1.413483e-06,-3.288562e-07,6.736053e-07,-2.485568e-06,-2.09186e-06,2.014505e-06,881035300000.0,155400000000000.0,1.216373,32160000000000.0,-1.0143
2152,1.6572,6.562769,5.272243000000004,4666.831,536.8979,433.4892,-261.8995,-128.8262,-88.40318,40367910000000.0,35658320000000.0,3951826000000.0,0.4008683,2.436735e-06,1.214622e-06,-1.161865e-06,1.240066e-06,3.468659e-06,-3.530108e-06,-2.660815e-06,6.466816e-06,34024380000000.0,3725148000000.0,0.3742388,2.36914e-06,1.16527e-06,-1.145108e-06,1.189817e-06,3.356168e-06,-3.447648e-06,-2.602409e-06,6.270831e-06,23547950000000.0,2376107000000.0,0.2430189,1.860149e-06,8.346337e-07,-9.78271e-07,8.527756e-07,2.551201e-06,-2.786083e-06,-2.122081e-06,4.837737e-06,894310600000.0,391200000000000.0,1.717312,114300000000000.0,-1.47411
2153,1.6707,6.023199,5.397788000000001,4694.219,495.304,446.0137,-185.0898,-204.3941,-139.8456,46326980000000.0,44308580000000.0,5161840000000.0,0.4354637,3.646611e-06,1.169803e-06,-2.37795e-06,1.205299e-06,4.525747e-06,-5.924423e-06,-4.620433e-06,8.997119e-06,43155220000000.0,4856265000000.0,0.4006361,3.551824e-06,1.122008e-06,-2.333174e-06,1.156217e-06,4.389556e-06,-5.787448e-06,-4.517238e-06,8.744085e-06,35177750000000.0,3545576000000.0,0.2758872,3.032016e-06,8.885064e-07,-2.059397e-06,9.160439e-07,3.672531e-06,-5.008074e-06,-3.923233e-06,7.386952e-06,1005362000000.0,705600000000000.0,2.20994,265300000000000.0,-1.93149
2154,1.67,6.012188,5.258893999999994,4694.041,494.3732,434.4462,-169.5723,-56.18696,57.76133,76314570000000.0,66991500000000.0,7883088000000.0,0.4941373,6.726793e-06,1.402063e-06,-5.127144e-06,1.461376e-06,7.559892e-06,-1.167187e-05,-9.261495e-06,1.578147e-05,64876990000000.0,7414005000000.0,0.4594026,6.525744e-06,1.341191e-06,-4.992144e-06,1.397965e-06,7.312547e-06,-1.134124e-05,-9.00266e-06,1.528712e-05,43059100000000.0,4617663000000.0,0.2947402,5.044132e-06,9.488003e-07,-3.942635e-06,9.885116e-07,5.551195e-06,-8.850099e-06,-7.041132e-06,1.170821e-05,1440317000000.0,416900000000000.0,2.462991,174700000000000.0,-2.16513
2160,1.6814,7.160921000000001,5.099666000000004,4705.011,591.1212,423.1843,-314.666,120.7632,-47.60168,28257540000000.0,24989660000000.0,2643436000000.0,0.3528794,1.317794e-06,8.723664e-07,-4.153129e-07,8.879116e-07,2.098101e-06,-1.695963e-06,-1.226612e-06,3.723813e-06,23836290000000.0,2466488000000.0,0.3278742,1.270819e-06,8.281406e-07,-4.135389e-07,8.430346e-07,2.009866e-06,-1.648531e-06,-1.195882e-06,3.577457e-06,16147160000000.0,1505061000000.0,0.2115313,9.831129e-07,5.876471e-07,-3.72472e-07,5.987183e-07,1.500376e-06,-1.327842e-06,-9.775322e-07,2.712291e-06,684466700000.0,305100000000000.0,1.336577,69380000000000.0,-1.12662
2162,1.685,5.007155,7.189391999999999,4711.086,412.7594,596.539,-9.459046,54.64994,115.1955,71989440000000.0,66607050000000.0,7706284000000.0,0.4886847,6.673597e-06,-7.850344e-08,-6.537209e-06,-6.597781e-09,6.026761e-06,-1.304293e-05,-1.064435e-05,1.414976e-05,64108080000000.0,7320332000000.0,0.4551063,6.513272e-06,-7.558281e-08,-6.378443e-06,-6.130897e-09,5.880723e-06,-1.272785e-05,-1.038666e-05,1.380739e-05,46999780000000.0,5036978000000.0,0.301929,5.302428e-06,-5.644623e-08,-5.183613e-06,-4.122949e-09,4.779291e-06,-1.03525e-05,-8.445205e-06,1.122542e-05,1393419000000.0,562800000000000.0,2.587909,247800000000000.0,-2.313
2163,1.6915,6.504635000000001,6.460071000000006,4716.909,537.8104,537.5547,219.7786,-272.1719,300.7293,41713500000000.0,22298460000000.0,2174669000000.0,0.3400757,1.360446e-06,-6.830538e-07,-2.003628e-06,-6.569121e-07,5.873859e-07,-3.333894e-06,-2.845568e-06,2.249562e-06,20664520000000.0,1949362000000.0,0.3116347,1.27947e-06,-6.308155e-07,-1.872662e-06,-6.063521e-07,5.636097e-07,-3.123733e-06,-2.664439e-06,2.126641e-06,11245350000000.0,877537100000.0,0.1911244,8.533259e-07,-3.814324e-07,-1.209192e-06,-3.655842e-07,4.136687e-07,-2.043528e-06,-1.737075e-06,1.455318e-06,676535400000.0,385900000000000.0,1.391804,91380000000000.0,-1.271254
2164,1.6901,5.306907,6.406568,4725.448,438.9411,532.8765,126.0551,215.1621,456.5225,46423090000000.0,31237070000000.0,4023407000000.0,0.3800456,2.662806e-06,-9.02588e-07,-3.483945e-06,-8.568966e-07,1.569317e-06,-6.086807e-06,-5.129921e-06,4.816939e-06,28738110000000.0,3619493000000.0,0.3485571,2.503307e-06,-8.367816e-07,-3.26328e-06,-7.94065e-07,1.486297e-06,-5.710211e-06,-4.810572e-06,4.538987e-06,22394580000000.0,2181843000000.0,0.2365374,1.86176e-06,-5.79191e-07,-2.382874e-06,-5.483803e-07,1.145463e-06,-4.202618e-06,-3.533258e-06,3.414197e-06,791859800000.0,215400000000000.0,1.573915,57680000000000.0,-1.30185
2170,1.6908,5.661073,4.953171000000004,4735.966,469.4628,412.4548,91.96033,36.44737,-6.559495,41425160000000.0,28834220000000.0,3423628000000.0,0.3691788,2.321338e-06,-4.088565e-07,-2.662444e-06,-3.709104e-07,1.748034e-06,-4.927826e-06,-4.095749e-06,4.585598e-06,24701320000000.0,2916283000000.0,0.3297392,2.158322e-06,-3.728904e-07,-2.467973e-06,-3.37873e-07,1.631701e-06,-4.574263e-06,-3.800534e-06,4.26957e-06,14609340000000.0,1367327000000.0,0.2048713,1.359301e-06,-2.172605e-07,-1.536046e-06,-1.959416e-07,1.042905e-06,-2.86256e-06,-2.375036e-06,2.703034e-06,810241600000.0,342800000000000.0,1.648752,96160000000000.0,-1.378817
2172,1.6959,7.105944,5.934686999999996,4724.116,588.9175,494.8818,121.6136,-0.07923153,422.3481,81504730000000.0,45077500000000.0,5735507000000.0,0.4292772,4.905096e-06,-1.14317e-06,-5.890407e-06,-1.070672e-06,3.378654e-06,-1.068206e-05,-8.917575e-06,9.348105e-06,42578530000000.0,5247541000000.0,0.394886,4.660427e-06,-1.065836e-06,-5.575589e-06,-9.976668e-07,3.228178e-06,-1.012818e-05,-8.451498e-06,8.898689e-06,29507020000000.0,3142065000000.0,0.2574387,3.45026e-06,-7.189962e-07,-4.055006e-06,-6.713379e-07,2.451113e-06,-7.425262e-06,-6.183098e-06,6.644529e-06,1050756000000.0,455600000000000.0,2.264098,175500000000000.0,-2.04336
