,RADeg,decDeg,z,fluxmJy_1.4GHz,fluxmJy_30GHz,fluxmJy_90GHz,fluxmJy_148GHz,fluxmJy_219GHz,fluxmJy_277GHz,fluxmJy_350GHz
2719,25.648303,7.071638999999998,1.905,0.0765843,0.00649734,0.00269798,0.00181227,0.00132458,0.00109761,0.000910286
2720,25.644795,7.078211000000005,1.905,0.165178,0.0143766,0.00579983,0.00388485,0.00283789,0.00235142,0.00195005
2722,26.788684,5.219844,1.904,1.78777,0.153892,0.0639026,0.0429243,0.0313731,0.0259973,0.0215604
2723,25.863758,6.120188000000007,1.907,0.0740329,0.00637091,0.00264548,0.00177701,0.0012988,0.00107625,0.000892573
2724,24.927160000000004,7.028705000000002,1.896,0.13555,0.0115596,0.00480003,0.00322425,0.00235658,0.00195278,0.00161951
2725,26.625551,5.436003999999993,1.922,0.111149,0.00826929,0.00343375,0.0023065,0.0016858,0.00139694,0.00115853
2726,26.6227,5.4295610000000005,1.922,0.0953514,0.00786284,0.00326475,0.00219298,0.00160284,0.00132819,0.00110151
2727,26.342108000000003,5.174699000000002,1.923,0.109584,0.00946669,0.00391709,0.00263017,0.00192225,0.00159285,0.001321
2729,26.350783,5.1858160000000035,1.925,0.0552087,0.00395138,0.00164019,0.00110174,0.000805253,0.000667273,0.000553392
2730,26.347405,5.187752,1.925,17.6895,1.47968,0.612159,0.411184,0.300532,0.249036,0.206534
2731,26.138856,6.270502999999996,1.931,0.405769,0.0349814,0.0143987,0.00966975,0.00706746,0.00585645,0.00485695
2732,25.320395,6.668690999999995,1.937,24.5536,2.10121,0.872505,0.586074,0.428358,0.354959,0.294379
2733,25.319945,6.664009000000005,1.937,0.0677601,0.00580439,0.00240593,0.00161606,0.00118116,0.000978771,0.000811728
2734,26.551889,4.904252999999998,1.937,0.142013,0.0120159,0.00498558,0.00334889,0.00244768,0.00202827,0.00168211
2736,24.909858,6.216460000000005,1.931,0.05076,0.00409691,0.00170116,0.0011427,0.000835188,0.000692079,0.000573965
2737,24.914588,6.216450999999995,1.931,0.210092,0.0186898,0.00748777,0.00500384,0.00365319,0.00302662,0.0025099
2738,25.87239,4.810839000000003,1.931,5.4687,0.458305,0.190283,0.127816,0.0934198,0.0774124,0.0642007
2739,26.337057,6.420296999999999,1.943,0.0560779,0.00463342,0.00192371,0.00129218,0.000944448,0.000782618,0.000649051
2740,25.964646000000002,6.912755999999997,1.945,0.11732,0.00999837,0.00415059,0.002788,0.00203773,0.00168857,0.00140039
2741,25.958170000000003,6.9731760000000005,1.944,0.16156,0.0142805,0.00466954,0.00302742,0.00219289,0.00181365,0.0015029
2742,26.948893,6.596199000000005,1.948,0.193725,0.0166074,0.00689606,0.00463218,0.00338563,0.00280551,0.0023267
2743,25.509208,4.8403589999999985,1.941,0.0901805,0.0562239,0.0382747,0.0222719,0.0120068,0.0076558,0.00464912
2744,25.509850000000004,4.840322999999996,1.941,198.575,16.9813,7.04091,4.72946,3.45673,2.86442,2.37556
2745,26.712437,5.241251000000003,1.948,3.06477,0.262394,0.108956,0.0731872,0.0534921,0.0443262,0.0367613
2746,26.738911,6.2422810000000055,1.948,0.361221,0.0311619,0.0128511,0.00863101,0.0063083,0.00522737,0.00433524
2749,26.939048,6.565786000000003,1.949,0.28821,0.0248811,0.0102885,0.00690936,0.00504988,0.00418457,0.00347041
2750,25.526102,6.753343,1.95,1.71141,0.147015,0.061047,0.0410062,0.0299711,0.0248356,0.020597
2751,26.577941,6.460322000000006,1.968,0.60776,0.0495233,0.020563,0.0138125,0.0100954,0.00836559,0.00693787
2752,26.579092000000003,6.461197999999997,1.968,0.645186,0.0532111,0.02189,0.0146974,0.0107415,0.00890091,0.0073818
2753,26.90036,5.0891990000000025,2.007,0.101912,0.00872034,0.00362105,0.00243231,0.00177776,0.00147314,0.00122173
2754,26.897784000000005,5.097574000000001,2.007,0.0594033,0.00510419,0.00211948,0.00142369,0.00104056,0.000862263,0.000715104
2755,26.271306,5.395526000000001,2.025,0.279412,0.0237389,0.00985742,0.00662137,0.00483952,0.00401027,0.00332585
2756,25.429003,5.1121430000000005,2.016,0.132054,0.0110467,0.00444278,0.00297982,0.00217753,0.00180437,0.00149642
2757,26.54203,5.255760999999998,2.036,0.0604966,0.00499108,0.00207143,0.00139141,0.00101697,0.000842715,0.000698892
2758,26.548619,5.254856999999999,2.036,0.711407,0.060892,0.025273,0.0169761,0.0124077,0.0102817,0.00852695
2759,26.551536,5.2466389999999965,2.036,0.221334,0.0189585,0.00786533,0.00528323,0.00386148,0.00319982,0.00265372
2760,26.56939,5.815198000000001,2.047,0.0677119,0.00568464,0.00235716,0.00158333,0.00115725,0.000958952,0.000795291
2761,25.37448,4.985466999999997,2.092,0.193362,0.0162291,0.00673904,0.00452671,0.00330854,0.00274163,0.00227372
2762,25.374201,4.981473999999997,2.092,1.92898,0.16393,0.0680238,0.0456924,0.0333963,0.0276738,0.0229508
2763,25.378773000000002,4.983610999999999,2.092,0.0506691,0.00444206,0.00171262,0.00114796,0.000838909,0.000695155,0.000576514
2764,25.382608,4.9872389999999935,2.092,0.112223,0.00955181,0.00396633,0.00266424,0.00194728,0.00161361,0.00133822
2765,25.051713,6.175446999999997,2.114,0.0820457,0.00816511,0.00307541,0.0019812,0.00142048,0.00116958,0.000966397
2766,25.313758,5.966504000000003,2.159,0.0585135,0.00487979,0.00202626,0.00136107,0.000994795,0.000824337,0.000683651
2767,25.549156,5.3736039999999985,2.162,0.0547148,0.00470991,0.00195565,0.00131364,0.000960128,0.000795611,0.000659827
2770,26.385107000000005,5.207103000000002,2.171,0.019701,0.0545306,0.0591612,0.0448189,0.0303177,0.022129,0.0151702
2771,25.537733,5.405083999999996,2.18,0.141633,0.0120228,0.0049923,0.0033534,0.00245098,0.002031,0.00168438
2772,25.185121,6.963560999999997,2.177,0.0944939,0.00788362,0.00326666,0.00219424,0.00160375,0.00132895,0.00110214
2773,25.490332,5.3696470000000005,2.188,0.675292,0.0647965,0.0245784,0.016185,0.011771,0.0097449,0.00807899
2774,25.497605,5.3721290000000055,2.188,29.854,11.9995,13.0393,10.457,7.50316,5.70932,4.10398
2775,24.823816,7.046202000000002,2.197,4.61788,0.395495,0.164227,0.110313,0.0806273,0.0668119,0.0554094
2776,26.032818000000002,5.005768000000002,2.195,1.31011,0.111925,0.0464733,0.0312168,0.0228162,0.0189066,0.0156799
2780,26.568535,6.198995999999996,2.2,0.0958761,0.00891023,0.00345241,0.00227583,0.00165238,0.00136678,0.0011325
2781,26.550273,4.911657,2.202,0.126633,0.0104102,0.00432001,0.00290181,0.00212091,0.0017575,0.00145755
2787,26.840279,5.123342999999999,2.232,0.266942,0.02508,0.00956389,0.00633371,0.00461441,0.00382151,0.00316866
2789,25.612960000000005,5.6539809999999955,2.266,0.0824899,0.00698259,0.00289838,0.00194688,0.00142296,0.00117914,0.000977898
2790,26.683368,5.622017000000005,2.323,0.0572722,0.00489933,0.00202375,0.00135917,0.000993392,0.000823174,0.000682686
2793,25.190809000000005,7.015217000000002,2.384,0.0914548,0.00798235,0.00277368,0.00185476,0.00135523,0.00112299,0.000931331
2795,26.192323,5.492308999999997,2.408,0.339119,0.0290068,0.0120449,0.00809073,0.00591346,0.0049002,0.0040639
2796,25.642638000000005,6.529897000000001,2.432,0.139086,0.0118196,0.004908,0.00329678,0.00240959,0.00199671,0.00165594
2797,24.908771,6.4970730000000065,2.474,0.00491272,0.047178,0.0689102,0.0610812,0.0472792,0.0375855,0.0281411
2800,26.24174,5.021886999999999,2.666,0.196314,0.016738,0.00695033,0.00466864,0.00341228,0.00282759,0.00234501
2801,25.543993,5.2243310000000065,2.742,0.0528741,0.00452014,0.00187695,0.00126078,0.000921494,0.000763597,0.000633276
2803,25.952073,7.164297000000006,0.06313,2.57918,0.232559,0.0929958,0.0618019,0.0450233,0.037281,0.0309089
2807,26.303914,6.492307999999995,0.12981,11.1391,0.984113,0.396711,0.265738,0.19415,0.160875,0.133418
2808,26.281627000000004,6.770723999999999,0.13121,3.22733,0.359178,0.131818,0.0811031,0.0570218,0.046733,0.0385524
2809,27.032168,6.057651000000004,0.13179,1.04577,0.0899164,0.0372703,0.0250344,0.0182975,0.0151622,0.0125745
2810,24.800776,5.157546000000001,0.13547,3.72678,0.320595,0.133117,0.0894163,0.0653538,0.0541555,0.044913
2812,26.148642,5.146758999999994,0.14376,2.63802,0.227285,0.0943517,0.0633767,0.0463216,0.0383844,0.0318335
2813,26.359337,6.431058999999996,0.14422,2.57084,0.231328,0.0919157,0.0613586,0.0447954,0.0371136,0.0307781
2814,26.429187,6.846604000000001,0.14524,0.547161,0.0529927,0.0195446,0.0127954,0.00928817,0.00768584,0.00637063
2815,25.712328,5.729580999999997,0.15123,0.691855,0.0650626,0.0262077,0.0170643,0.0122526,0.0100873,0.00833317
2816,26.648696,5.332900000000003,0.1563,1.75657,0.146476,0.0606422,0.0407336,0.0297719,0.0246705,0.0204601
2820,27.054707,5.692984999999998,0.18638,7.68535,0.66237,0.274434,0.184277,0.134674,0.111595,0.0925485
2823,26.481738,5.446596000000005,0.19012,0.216091,0.0376114,0.014092,0.00740131,0.00446111,0.00339305,0.0026581
2829,26.546036,5.209745999999995,0.20672,0.162767,0.0139853,0.00579622,0.00389327,0.00284556,0.00235797,0.00195555
2830,26.927527,6.344273,0.20759,6.9059,0.593798,0.246246,0.1654,0.12089,0.100175,0.0830787
2831,26.983819,6.505466,0.20781,1.30641,0.112072,0.0464395,0.0311934,0.022799,0.0188924,0.0156681
2832,24.949351,5.964026000000001,0.2087,1.30967,0.111814,0.0464255,0.0311846,0.0227927,0.0188871,0.0156638
2835,25.125764,7.096605000000002,0.22126,1.24184,0.109888,0.0417065,0.0278168,0.0203089,0.0168265,0.0139542
2836,27.053017,5.513232999999998,0.22233,0.582058,0.0499198,0.0206267,0.013852,0.010124,0.00838926,0.00695749
2837,26.513495,6.850250000000003,0.22326,1.72452,0.155885,0.0605091,0.0402546,0.029359,0.0243189,0.0201657
2838,25.666491,5.360999000000003,0.2309,0.310658,0.0560089,0.0556382,0.0482886,0.0380028,0.0308616,0.0238148
2839,25.683193,5.367515999999997,0.2309,30.6398,2.63129,1.0925,0.733846,0.536363,0.444458,0.368604
2842,26.336252,6.862941999999998,0.24272,0.252237,0.0212098,0.0088035,0.00591343,0.00432209,0.0035815,0.00297026
2851,25.099172,6.123347999999996,0.25286,0.239609,0.0191896,0.00795994,0.00534679,0.00390794,0.00323831,0.00268564
2852,26.81058,5.005555,0.25315,3.22649,0.277502,0.115099,0.0773105,0.0565055,0.0468233,0.0388321
2853,27.090809,6.760320999999997,0.25627,2.39314,0.207607,0.0846719,0.0568223,0.0415268,0.0344109,0.028538
2854,26.451203,4.848015999999996,0.25819,0.989191,0.092101,0.0357812,0.0235366,0.0170723,0.0141178,0.0116965
2855,26.450384,4.840705999999997,0.25819,0.497141,0.0423632,0.0175721,0.0118033,0.00862697,0.00714874,0.0059287
2856,26.457988,4.845969999999998,0.25819,0.485576,0.0473491,0.0185479,0.0119613,0.00854696,0.00702277,0.00579367
2857,25.172251,6.958103000000005,0.25858,0.178288,0.0153916,0.00632849,0.00424962,0.00310595,0.00257374,0.00213449
2858,25.978974,6.925370000000002,0.25946,1.17098,0.13447,0.0691081,0.0443494,0.029086,0.0222214,0.0170124
2859,25.987807,6.912510999999995,0.25946,0.855745,0.0730964,0.0303514,0.0203875,0.0149011,0.0123478,0.0102404
2860,25.177439,6.255241000000004,0.26055,0.123652,0.010561,0.0043389,0.00291381,0.00212965,0.00176474,0.00146356
2862,26.20485,6.3274,0.26141,0.675898,0.184154,0.1034,0.0634381,0.0383907,0.0271493,0.0187416
2863,26.216224,6.341134999999997,0.26141,0.253358,0.0313813,0.00931943,0.00556193,0.00387912,0.00317127,0.00261185
2864,26.183787,6.310313000000005,0.26141,0.862315,0.0746288,0.0302716,0.0203161,0.0148478,0.0123036,0.0102037
2865,26.218058,6.346056999999994,0.26141,0.143058,0.0122602,0.00508306,0.00341432,0.0024955,0.0020679,0.00171498
2866,26.196633,6.322783,0.26141,0.707213,0.0608946,0.0252813,0.0169818,0.0124119,0.0102851,0.00852978
2868,26.759013,7.069964000000003,0.26462,1.10114,0.351546,0.222956,0.137736,0.0812691,0.0558026,0.0370361
2869,26.755736,7.107932999999997,0.26462,0.539854,0.0462399,0.0191241,0.0128432,0.00938678,0.00777833,0.00645083
2870,26.751421,7.073377,0.26462,1.29395,0.108368,0.0449742,0.0302098,0.0220801,0.0182967,0.0151741
2871,25.704803,5.853532000000001,0.26477,0.402549,0.0323678,0.0133608,0.00897389,0.00655892,0.00543506,0.00450747
2872,26.227234000000003,7.031608000000005,0.26618,0.0966941,0.00833071,0.00345803,0.00232278,0.0016977,0.0014068,0.00116671
2873,26.223807,7.0357829999999995,0.26618,0.111388,0.00954815,0.00396468,0.00266314,0.00194647,0.00161294,0.00133767
2874,26.23117,7.031505999999996,0.26618,1.03355,0.08479,0.0351871,0.0236357,0.0172752,0.0143151,0.011872
2875,26.245278,7.027882999999996,0.26618,0.404126,0.03236,0.0130365,0.00874336,0.00638904,0.00529411,0.00439055
2876,25.206621,7.056788999999994,0.26652,1.63873,0.1373,0.056904,0.038223,0.0279369,0.0231499,0.019199
2877,25.210285000000002,7.011660999999999,0.26652,3.99644,0.314425,0.126136,0.0846318,0.0618496,0.0512511,0.0425042
2878,25.339768,6.005154999999998,0.26855,0.385846,0.0329652,0.013669,0.00918142,0.00671062,0.00556076,0.00461173
2879,25.336965000000003,5.986285000000001,0.26855,0.187178,0.0293207,0.031283,0.0307936,0.02772,0.0247144,0.0210928
2880,26.589745,5.286239999999994,0.26869,0.921571,0.0782326,0.0323922,0.021757,0.015902,0.0131772,0.0109283
2882,26.502626,5.007891000000001,0.27058,0.441383,0.0368397,0.0148965,0.00999913,0.00730788,0.00605566,0.00502216
2883,26.495673,5.020092000000001,0.27058,0.928905,0.0799892,0.0331088,0.0222364,0.0162522,0.0134674,0.0111689
2884,26.492983,5.018790000000005,0.27058,1.24544,0.111783,0.0470026,0.0312372,0.0225331,0.018523,0.0152531
2887,25.061308,5.999780999999995,0.27512,1.43767,0.121853,0.0505018,0.0339223,0.0247935,0.0205452,0.0170388
2888,25.576816,5.141546000000004,0.28113,0.227964,0.0195358,0.00810961,0.00544734,0.00398142,0.00329921,0.00273615
2889,25.287505,5.101144999999999,0.28462,0.0855143,0.0072197,0.00299568,0.00201223,0.00147073,0.00121872,0.00101073
2890,25.609204,7.174296000000002,0.28526,0.0994901,0.032484,0.00755536,0.00311104,0.00173247,0.00131885,0.0010495
2891,25.588146,7.177946000000007,0.28526,0.625854,0.0537383,0.0223025,0.0149808,0.0109494,0.00907321,0.00752472
2892,25.807207000000002,5.024083999999997,0.28702,0.599688,0.0513303,0.0213052,0.014311,0.0104598,0.0086675,0.00718825
2893,25.298661,6.018592,0.28787,0.223381,0.0191943,0.00796124,0.00534762,0.00390854,0.00323881,0.00268606
2894,25.305426,5.995881999999997,0.28787,0.269371,0.0228268,0.00947298,0.00636312,0.00465077,0.00385386,0.00319614
2895,25.303668,5.996778999999995,0.28787,0.109154,0.00943014,0.00386513,0.0025956,0.00189709,0.00157202,0.00130373
2896,27.139983,6.645276999999995,0.28835,0.26149,0.0225673,0.00933274,0.00626791,0.00458111,0.00379614,0.00314827
2897,27.155479,6.639832999999995,0.28835,0.117038,0.0140844,0.00479458,0.00290985,0.00204943,0.0016831,0.00139054
2898,25.568583,6.6080599999999965,0.28887,0.131056,0.0123311,0.00416819,0.0027532,0.00200745,0.00166298,0.00137905
2899,25.850577,4.915589000000001,0.28907,0.411229,0.034458,0.0138752,0.00931115,0.00680487,0.00563882,0.00467645
2900,27.122689,6.593215,0.2892,0.501612,0.0384564,0.0143536,0.00959738,0.00701102,0.00580936,0.00481783
2901,26.000908000000003,4.963445000000005,0.29032,0.505783,0.043592,0.0180589,0.012127,0.00886294,0.00734418,0.00609075
2902,25.991148,4.9645520000000065,0.29032,0.38414,0.0330668,0.0137265,0.00922022,0.006739,0.00558427,0.00463123
2903,24.957736,5.535191999999995,0.29109,34.9034,3.01047,1.23658,0.830424,0.606943,0.502943,0.417108
2904,24.974072,5.520433999999999,0.29109,0.123563,0.010129,0.00396124,0.00265098,0.00193649,0.00160455,0.00133068
2905,24.97294,5.520162999999996,0.29109,12.2183,10.7736,16.3156,15.7894,13.3955,11.3472,9.10467
2906,26.013301,5.055714000000003,0.29171,1.0311,0.0894613,0.0364644,0.0244371,0.0178518,0.0147915,0.0122667
2907,27.010181,7.104772000000005,0.2918,0.165595,0.0136187,0.00564735,0.0037934,0.00277257,0.00229749,0.00190539
2908,26.789969,6.768624999999995,0.293,0.205388,0.0174581,0.00722789,0.00485498,0.00354847,0.00294044,0.00243861
2909,26.788329,6.769541000000003,0.293,0.210722,0.0186637,0.0074448,0.00497678,0.00363415,0.00301101,0.00249701
2910,27.090512000000004,6.436501000000001,0.29366,1.83949,0.158189,0.0655042,0.043993,0.0321534,0.0266439,0.0220966
2911,27.069252,6.443217000000004,0.29366,0.27663,0.0234606,0.00974116,0.00654328,0.00478244,0.00396297,0.00328663
2912,27.083499,6.449080000000007,0.29366,0.209295,0.0177504,0.00737035,0.00495077,0.00361849,0.00299846,0.00248672
2913,26.40124,5.467468000000004,0.29431,0.0774868,0.00685756,0.00278794,0.00185743,0.00135251,0.00111934,0.000927614
2916,24.825630000000004,6.838333999999997,0.29647,0.0757891,0.00651278,0.00270075,0.00181404,0.00132587,0.00109868,0.000911172
2917,25.058593,6.708997999999998,0.29822,2.30515,0.198381,0.0823448,0.055312,0.0404272,0.0335,0.0277827
2918,25.044259,6.694222999999997,0.29822,0.0855859,0.0601295,0.0410574,0.023703,0.0125653,0.00788046,0.00468001
2919,25.747653,5.827972999999994,0.29839,0.17223,0.0141587,0.00586942,0.00394256,0.00288159,0.00238783,0.00198031
2920,25.742437000000002,5.832692000000002,0.29839,0.17902,0.0152568,0.00633019,0.00425207,0.00310781,0.00257529,0.00213577
2922,26.032332,6.183374999999996,0.30016,0.670278,0.0505122,0.0208535,0.0140074,0.0102379,0.00848366,0.00703579
2923,26.03578,6.183157,0.30016,0.194529,0.0163356,0.00678128,0.00455508,0.00332928,0.00275881,0.00228797
2924,26.112153,6.250010999999998,0.30126,0.486792,0.0384228,0.0158936,0.0106757,0.00780281,0.0064658,0.00536231
2925,26.101789000000004,6.227355999999998,0.30126,0.59173,0.0689949,0.0263171,0.0157482,0.0107732,0.00872537,0.00714513
2926,26.101931,6.227714000000001,0.30126,0.216975,0.018615,0.00772487,0.00518884,0.00379249,0.00314265,0.0026063
2927,26.118824,6.232763999999994,0.30126,0.0650826,0.0075176,0.00370792,0.00233066,0.00152162,0.001168,0.000902851
2928,26.346143,6.735217999999998,0.30152,0.343682,0.028173,0.0115398,0.00774893,0.00566348,0.00469304,0.00389209
2929,26.36345,6.723156,0.30152,0.507562,0.0423706,0.0174769,0.0117381,0.00857921,0.00710916,0.00589587
2930,26.361857,6.724096000000002,0.30152,0.134897,0.0115655,0.0047877,0.00321589,0.00235047,0.00194772,0.00161531
2934,26.716713,7.074787999999994,0.30406,0.862512,0.0751893,0.0308591,0.0206968,0.0151233,0.0125315,0.0103927
2935,26.995977,6.926760000000002,0.30474,0.105804,0.0188959,0.00600928,0.00316085,0.001946,0.00149509,0.00117684
2939,25.438265,5.605571000000001,0.31082,0.0864609,0.00683884,0.0028129,0.00188937,0.00138093,0.00114431,0.000949013
2940,25.665219,5.813230999999997,0.31107,0.39735,0.0338625,0.0140494,0.00943718,0.00689758,0.00571568,0.00474021
2941,26.092255,6.519961,0.31453,0.0884411,0.00761145,0.0031521,0.00211711,0.00154737,0.00128222,0.00106339
2942,26.086930000000002,6.535623999999999,0.31453,0.664146,0.0566924,0.0235276,0.0158037,0.0115508,0.00957161,0.00793806
2943,26.089521,6.549483000000004,0.31453,0.467437,0.0404904,0.016642,0.0111719,0.00816492,0.00676582,0.00561111
2944,26.65699,5.324216999999995,0.31764,0.241851,0.0198701,0.00824759,0.00554002,0.00404917,0.00335534,0.0027827
2948,24.842119,7.0142409999999975,0.32401,0.0564122,0.00480316,0.00199224,0.00133821,0.000978087,0.000810492,0.000672169
2949,24.847994,7.007006000000002,0.32401,0.341479,0.0296517,0.0122396,0.00820589,0.00599427,0.00496656,0.00411874
2950,26.785052,5.021321,0.32414,0.0849737,0.00731698,0.0030367,0.00203976,0.00149085,0.00123539,0.00102455
2951,26.78416,5.022298999999999,0.32414,0.893963,0.0945525,0.0377413,0.0237663,0.0165209,0.0133611,0.0108777
2952,25.272217,5.063186999999997,0.32416,0.63591,0.0559805,0.0226845,0.0152047,0.0111098,0.00920588,0.00763469
2953,25.288172,5.056966000000004,0.32416,0.604148,0.0520299,0.0215977,0.0145075,0.0106034,0.00878652,0.00728696
2954,25.282607,5.0535970000000034,0.32416,0.297281,0.0253029,0.0102895,0.00690986,0.00505032,0.00418495,0.00347072
2958,26.830978000000005,4.987827000000003,0.32493,0.501271,0.0436186,0.0175432,0.0117596,0.00859266,0.00712008,0.00590488
2959,26.014603,5.685827000000003,0.32551,0.219092,0.0217352,0.00765479,0.00509079,0.00371732,0.00308013,0.00255442
2960,26.022002,5.700071999999993,0.32551,0.160339,0.0184501,0.00807567,0.00487546,0.00321529,0.00253025,0.00202044
2961,26.014278,5.6848889999999965,0.32551,0.276905,0.0215036,0.00891883,0.0059909,0.00437871,0.00362842,0.00300917
2962,25.948839,5.673034000000003,0.32659,0.402549,0.0353208,0.0144359,0.0096656,0.0070595,0.00584917,0.00485073
2963,25.957513,5.657445999999994,0.32659,0.116253,0.0107988,0.00461395,0.0030405,0.0021666,0.00176713,0.00144494
2964,26.679486,4.953570999999996,0.3276,0.105725,0.00821867,0.00340279,0.00228568,0.00167059,0.00138434,0.00114808
2965,26.785637,6.967325999999998,0.32798,0.45603,0.0377724,0.0155725,0.0104589,0.00764427,0.00633442,0.00525335
2968,26.520558,4.9189910000000046,0.32878,0.142246,0.0166412,0.00638553,0.00385106,0.00261979,0.00210798,0.00171522
2969,26.539954,4.942005,0.32878,0.0852792,0.00734575,0.00304892,0.00204796,0.00149684,0.00124036,0.00102867
2973,26.245436,5.111860000000001,0.33064,25.7171,2.27144,0.94021,0.624995,0.453795,0.3751,0.310617
2974,26.252087,5.1079900000000045,0.33064,0.204652,0.0198462,0.0075885,0.00491344,0.00352855,0.00290621,0.00240152
2975,26.244472,5.111696000000002,0.33064,0.372435,0.0316215,0.012335,0.00824833,0.00602435,0.00499157,0.00413955
2976,26.248561,5.111925000000004,0.33064,0.364403,0.0307582,0.0127455,0.00856121,0.00625733,0.00518514,0.00430021
2977,26.247469,5.111024999999994,0.33064,0.0875347,0.0077138,0.0031963,0.00212862,0.0015462,0.00127785,0.00105786
2978,26.205892,5.241184000000005,0.3311,0.327936,0.0282013,0.011691,0.00785266,0.00573944,0.00475599,0.0039443
2979,26.234456,5.255987000000001,0.3311,0.513843,0.0607031,0.0177645,0.0114988,0.0083629,0.00692623,0.00574344
2981,26.401823,5.136112999999997,0.33258,0.126765,0.0109082,0.00450973,0.00302906,0.00221391,0.00183456,0.00152146
2983,24.938008,5.600790000000002,0.33434,0.577527,0.0498674,0.020366,0.0136764,0.0099959,0.0082831,0.00686946
2984,25.466365,6.045659000000003,0.33473,0.185766,0.0161674,0.00651952,0.00435854,0.00318144,0.00263551,0.00218542
2985,24.84033,5.126668999999995,0.33539,0.0663437,0.00448224,0.00185461,0.00124576,0.000910521,0.000754503,0.000625735
2988,25.763733,6.0779879999999995,0.33664,0.0959451,0.0254964,0.0118625,0.00617746,0.00331298,0.00224851,0.00155516
2991,26.646883,6.606209000000006,0.33824,1.80846,0.153718,0.0636439,0.0427483,0.0312444,0.0258907,0.021472
2992,26.648166,6.622212000000001,0.33824,0.22185,0.0177679,0.00713274,0.00478752,0.00349897,0.00289941,0.00240458
2993,25.592868,7.093654,0.339,0.201379,0.0169756,0.00704841,0.00473452,0.00346043,0.00286749,0.0023781
2994,26.537023000000005,5.7471820000000005,0.33916,0.0563882,0.00477626,0.00197546,0.00132681,0.000969744,0.000803579,0.000666435
2995,26.542841,5.745708,0.33916,0.163776,0.0132979,0.00551967,0.00370764,0.00270989,0.00224555,0.00186231
2999,25.669191,5.895622999999998,0.33996,0.153443,0.0176212,0.00959059,0.00647594,0.00438574,0.00337411,0.00256704
3000,25.673726,5.897356999999997,0.33996,0.119163,0.0109514,0.0044086,0.00290021,0.002095,0.00172818,0.00142908
3001,25.674386,5.895544000000003,0.33996,0.190197,0.0153753,0.00604453,0.00405761,0.0029656,0.00245745,0.00203804
3002,25.203674,6.877201999999997,0.34085,0.451703,0.0402341,0.0157696,0.0105575,0.00771352,0.00639159,0.00530072
3003,25.198115,6.897973000000004,0.34085,0.402112,0.0328491,0.0134536,0.00903554,0.00660397,0.00547238,0.00453843
3004,25.203133,6.888246999999994,0.34085,0.259789,0.0227391,0.00933221,0.00624362,0.00455743,0.00377534,0.00313059
3005,25.202968,6.880698000000004,0.34085,0.148289,0.0136483,0.00503664,0.00331261,0.00240681,0.00199168,0.00165077
3013,25.776996,6.311297000000003,0.34706,0.860532,0.0668475,0.0277456,0.0186371,0.0136217,0.0112877,0.00936124
3016,25.690923000000005,4.973442999999997,0.34922,0.0802052,0.00685102,0.00284462,0.00191077,0.00139657,0.00115727,0.000959762
3017,25.711924,4.9717769999999994,0.34922,0.391074,0.0335258,0.0138974,0.00933499,0.00682288,0.00565378,0.00468887
3018,25.717244,4.984031999999997,0.34922,0.086901,0.00764948,0.00311444,0.00208359,0.00152137,0.00126045,0.00104526
3020,25.944068,5.006103000000004,0.35013,0.211878,0.0182329,0.00754611,0.00506821,0.00370428,0.00306955,0.00254568
3021,25.510574,5.780088000000001,0.35132,0.240017,0.0402788,0.0505209,0.0533539,0.0504228,0.0461383,0.0403023
3022,26.090774,5.9832169999999945,0.35313,0.0527852,0.0045244,0.00187698,0.00126078,0.000921493,0.000763596,0.000633276
3023,25.772984,6.108311000000002,0.35627,0.42166,0.0377365,0.0153434,0.0101852,0.00740063,0.00612001,0.00506941
3024,25.775228,6.095293000000003,0.35627,0.138148,0.0129924,0.00517903,0.00338239,0.00243113,0.00200085,0.00165174
3025,25.475385000000003,7.183553999999993,0.35654,0.320374,0.0273697,0.0113586,0.00762968,0.00557648,0.00462096,0.00383231
3026,25.443645,6.537163999999995,0.3587,0.136193,0.0111881,0.00463704,0.00311474,0.00227654,0.00188646,0.00156451
3027,24.822175,6.3433850000000005,0.35968,0.622941,0.0527591,0.0219008,0.0147111,0.0107522,0.00890983,0.00738923
3028,24.820386,6.354062000000005,0.35968,0.0528708,0.00453845,0.00188331,0.00126504,0.000924606,0.000766175,0.000635415
3031,27.170021,6.0823629999999955,0.36116,1.20854,0.104956,0.0424796,0.028433,0.0207632,0.0172022,0.0142653
3032,27.187803,6.077993999999998,0.36116,1.18838,0.100359,0.0416689,0.0279896,0.0204574,0.016952,0.0140589
3033,27.185469,6.086465999999999,0.36116,0.267109,0.0230235,0.00942979,0.00633076,0.00462688,0.00383405,0.0031797
3036,27.037468,5.3454659999999965,0.36883,0.0956543,0.00837428,0.00342428,0.00229536,0.00167707,0.00138964,0.00115246
3037,27.031708,5.343033000000006,0.36883,0.202402,0.0170889,0.00709503,0.00476583,0.00348332,0.00288645,0.00239383
3039,26.401494,6.035186000000004,0.38295,1.12657,0.119052,0.0520162,0.0332534,0.0228603,0.0182324,0.0146079
3041,26.268607,7.111956000000002,0.38642,0.355266,0.0714183,0.0420365,0.0262459,0.0160345,0.0114296,0.0080017
3042,26.258524,7.097536999999997,0.38642,0.0906014,0.0226859,0.016353,0.0113919,0.00752245,0.00553506,0.00391384
