,z,RADeg,decDeg,comoving_pos_x_Mpc,comoving_pos_y_Mpc,comoving_pos_z_Mpc,pec_vel_x_km_s,pec_vel_y_km_s,pec_vel_z_km_s,Mfof,Mvir,Mgas_vir,Rvir,int_tSZ_in_Rvir,int_kSZ_in_Rvir,int_SZ_in_Rvir_148GHz,int_SZ_in_Rvir_219GHz,int_SZ_in_Rvir_277GHz,int_SZ_in_Rvir_30GHz,int_SZ_in_Rvir_90GHz,int_SZ_in_Rvir_350GHz,M200,Mgas_200,R200,int_tSZ_in_R200,int_kSZ_in_R200,int_SZ_in_R200_148GHz,int_SZ_in_R200_219GHz,int_SZ_in_R200_277GHz,int_SZ_in_R200_30GHz,int_SZ_in_R200_90GHz,int_SZ_in_R200_350GHz,M500,Mgas_500,R500,int_tSZ_in_R500,int_kSZ_in_R500,int_SZ_in_R500_148GHz,int_SZ_in_R500_219GHz,int_SZ_in_R500_277GHz,int_SZ_in_R500_30GHz,int_SZ_in_R500_90GHz,int_SZ_in_R500_350GHz,Mstar,rho_gas_c,T_c,P_c,Phi_c
1177,1.0304,25.29164,6.089109999999995,3062.924,1447.291,361.3839,-450.895,-246.1237,-552.5489,62762490000000.0,59590720000000.0,5960032000000.0,0.6081848,4.268496e-06,4.17725e-06,-4.86045e-09,4.204155e-06,8.120018e-06,-4.14368e-06,-2.625722e-06,1.340452e-05,56995640000000.0,5463886000000.0,0.5502139,4.101633e-06,3.937973e-06,-8.011335e-08,3.963352e-06,7.725013e-06,-4.057052e-06,-2.59831e-06,1.280202e-05,38157280000000.0,3401079000000.0,0.3545758,3.222053e-06,2.825633e-06,-3.28618e-07,2.843619e-06,5.794019e-06,-3.452406e-06,-2.305955e-06,9.778559e-06,1572599000000.0,185400000000000.0,1.82796,57660000000000.0,-1.571461
1179,1.0275,25.32941,5.82393,3057.752,1447.313,345.0583,-531.5978,-267.5609,-153.0086,184058400000000.0,133214100000000.0,17878300000000.0,0.794605,2.887285e-05,1.525225e-05,-1.283202e-05,1.52136e-05,4.123967e-05,-4.079051e-05,-3.046892e-05,7.662791e-05,119950400000000.0,15234350000000.0,0.704211,2.725146e-05,1.412141e-05,-1.237934e-05,1.407851e-05,3.862879e-05,-3.876742e-05,-2.902341e-05,7.201824e-05,76699020000000.0,7857965000000.0,0.4467562,1.980517e-05,9.504973e-06,-9.734329e-06,9.453425e-06,2.725034e-05,-2.891089e-05,-2.182286e-05,5.147981e-05,2942699000000.0,126700000000000.0,3.216225,69330000000000.0,-2.66508
1181,1.0382,25.41336,5.109785000000002,3082.602,1464.608,305.1759,-536.9425,262.7131,-85.32369,79582450000000.0,35177750000000.0,4411558000000.0,0.5093408,3.640345e-06,2.236085e-06,-1.319332e-06,2.267972e-06,5.599013e-06,-4.855177e-06,-3.55731e-06,1.00864e-05,33447700000000.0,3807638000000.0,0.4623711,3.301027e-06,1.999665e-06,-1.22397e-06,2.028212e-06,5.047932e-06,-4.430203e-06,-3.253201e-06,9.116387e-06,23355720000000.0,1929581000000.0,0.3000278,2.118115e-06,1.193627e-06,-8.735166e-07,1.210669e-06,3.145402e-06,-2.930692e-06,-2.175085e-06,5.753661e-06,1059202000000.0,135500000000000.0,1.831823,42230000000000.0,-1.50084
1184,1.0324,26.69625,7.126684999999998,3024.628,1520.982,423.2905,-382.1456,12.48576,43.01036,29987590000000.0,13552080000000.0,904558200000.0,0.3764377,5.011144e-07,5.110028e-07,2.010742e-08,5.177067e-07,9.802871e-07,-4.66849e-07,-2.887214e-07,1.600615e-06,11245350000000.0,665260300000.0,0.3195399,4.059526e-07,4.059274e-07,8.289926e-09,4.113239e-07,7.859807e-07,-3.861892e-07,-2.418784e-07,1.288446e-06,6439642000000.0,273816000000.0,0.2005021,2.092344e-07,1.968398e-07,-8.046159e-09,1.995619e-07,3.925294e-07,-2.113605e-07,-1.369634e-07,6.514008e-07,567696800000.0,39250000000000.0,0.9089727,6070000000000.0,-0.66391
1185,1.0324,26.09408,6.132334999999997,3046.642,1492.144,364.4817,-454.9085,-178.4846,-523.0121,79390220000000.0,69874930000000.0,8424640000000.0,0.6398706,6.837816e-06,5.460138e-06,-1.22773e-06,5.498284e-06,1.17512e-05,-7.858206e-06,-5.423637e-06,2.019676e-05,66799280000000.0,7639520000000.0,0.5784804,6.526305e-06,5.121982e-06,-1.260319e-06,5.157565e-06,1.112371e-05,-7.588627e-06,-5.264734e-06,1.918298e-05,47095890000000.0,4649794000000.0,0.3791872,4.899291e-06,3.553562e-06,-1.234321e-06,3.577156e-06,8.048779e-06,-5.984632e-06,-4.239178e-06,1.409312e-05,1731501000000.0,121200000000000.0,1.884525,38860000000000.0,-1.5741
1187,1.0358,26.06106,5.6151760000000035,3057.662,1495.357,334.649,-411.7427,-84.67196,-534.7636,46134750000000.0,33928270000000.0,3617879000000.0,0.503929,2.155773e-06,2.121669e-06,9.257619e-09,2.142094e-06,4.125592e-06,-2.083736e-06,-1.316977e-06,6.794855e-06,31044840000000.0,3171281000000.0,0.4473605,1.993227e-06,1.912248e-06,-4.056448e-08,1.930853e-06,3.764126e-06,-1.975689e-06,-1.266673e-06,6.231583e-06,23163490000000.0,1921275000000.0,0.3001721,1.464091e-06,1.291002e-06,-1.425779e-07,1.303935e-06,2.648804e-06,-1.56386e-06,-1.042872e-06,4.459833e-06,1024294000000.0,185400000000000.0,1.490013,47000000000000.0,-1.25631
1188,1.0358,27.07759,6.3584879999999995,3026.695,1547.344,378.7975,-327.4633,135.2511,-164.8849,42674650000000.0,31044840000000.0,3262877000000.0,0.4869902,1.923891e-06,1.103835e-06,-7.7556e-07,1.128611e-06,2.896169e-06,-2.646573e-06,-1.960945e-06,5.268484e-06,29795360000000.0,2958714000000.0,0.4434767,1.816067e-06,1.021166e-06,-7.527127e-07,1.044373e-06,2.71246e-06,-2.518849e-06,-1.871593e-06,4.9515e-06,23067380000000.0,1866724000000.0,0.3010665,1.380284e-06,7.17284e-07,-6.303484e-07,7.34345e-07,2.000857e-06,-1.972638e-06,-1.480525e-06,3.701609e-06,929172100000.0,104200000000000.0,1.233624,21870000000000.0,-1.02762
1189,1.0441,27.05566,5.344100000000002,3050.928,1558.261,320.4648,-255.1316,-157.4095,-39.68481,43251330000000.0,32294330000000.0,3428521000000.0,0.4929303,2.409025e-06,1.505504e-06,-8.479935e-07,1.533534e-06,3.744931e-06,-3.188917e-06,-2.330871e-06,6.716108e-06,29987590000000.0,2918223000000.0,0.4414091,2.222414e-06,1.36514e-06,-8.0583e-07,1.390778e-06,3.430382e-06,-2.965407e-06,-2.17376e-06,6.171022e-06,16051050000000.0,1227412000000.0,0.2643452,1.318375e-06,7.528249e-07,-5.344376e-07,7.674286e-07,1.976012e-06,-1.815511e-06,-1.345703e-06,3.600771e-06,1070557000000.0,74020000000000.0,1.314962,16560000000000.0,-0.9933992
1190,1.0407,25.39999,5.215135999999997,3088.203,1466.386,312.0336,-591.928,268.431,-336.5829,28834220000000.0,23644060000000.0,2105133000000.0,0.4445155,1.029269e-06,1.266969e-06,2.566198e-07,1.278294e-06,2.228902e-06,-7.433209e-07,-3.774564e-07,3.506215e-06,21914010000000.0,1865352000000.0,0.4017679,9.610595e-07,1.158887e-06,2.156075e-07,1.169373e-06,2.056763e-06,-7.180355e-07,-3.764001e-07,3.249242e-06,15186020000000.0,1050779000000.0,0.2598467,6.784922e-07,7.501486e-07,8.456383e-08,7.572723e-07,1.383056e-06,-5.744833e-07,-3.33236e-07,2.224344e-06,789475200000.0,114700000000000.0,1.117107,21800000000000.0,-0.89793
1191,1.0416,25.61818,4.811415999999994,3085.672,1479.611,288.0466,-698.7518,114.6157,-13.16871,66510930000000.0,59879060000000.0,6710639000000.0,0.6051491,5.594815e-06,4.736636e-06,-7.365136e-07,4.763013e-06,9.877014e-06,-6.159056e-06,-4.167684e-06,1.678922e-05,58437350000000.0,6187445000000.0,0.5537047,5.375654e-06,4.47037e-06,-7.876221e-07,4.495003e-06,9.407036e-06,-5.997666e-06,-4.084096e-06,1.604716e-05,45173610000000.0,4130996000000.0,0.3734866,4.3254e-06,3.314064e-06,-9.136589e-07,3.33105e-06,7.276898e-06,-5.105499e-06,-3.564956e-06,1.261449e-05,1504162000000.0,256400000000000.0,2.202505,96080000000000.0,-1.85427
1192,1.0445,27.18506,5.238469999999999,3049.185,1566.063,314.2785,-279.0011,-222.7264,146.0033,40464020000000.0,25181890000000.0,2026962000000.0,0.4585482,9.730231e-07,9.219336e-07,-3.072681e-08,9.342518e-07,1.831153e-06,-9.761338e-07,-6.301186e-07,3.034767e-06,22682920000000.0,1757879000000.0,0.4056607,8.924012e-07,8.228813e-07,-5.073544e-08,8.340759e-07,1.656425e-06,-9.177972e-07,-6.004225e-07,2.760126e-06,14417110000000.0,921784900000.0,0.2545475,5.924676e-07,4.939357e-07,-8.577061e-08,5.010896e-07,1.046414e-06,-6.613881e-07,-4.506014e-07,1.778667e-06,863990400000.0,143900000000000.0,1.18737,29070000000000.0,-1.02663
1193,1.0407,25.50791,5.163583999999996,3085.309,1472.14,308.9197,-514.8732,-58.89849,-445.5633,44693040000000.0,34504950000000.0,2940258000000.0,0.5035742,1.704796e-06,2.132673e-06,4.594436e-07,2.148115e-06,3.720005e-06,-1.194587e-06,-5.891055e-07,5.835665e-06,32774900000000.0,2644222000000.0,0.4568174,1.611368e-06,1.974685e-06,3.933459e-07,1.989122e-06,3.47448e-06,-1.169999e-06,-5.976622e-07,5.473876e-06,19607270000000.0,1421339000000.0,0.2838647,1.117445e-06,1.237393e-06,1.414746e-07,1.246806e-06,2.275421e-06,-9.425374e-07,-5.454869e-07,3.660773e-06,1077590000000.0,96780000000000.0,1.275975,21010000000000.0,-1.069
1194,1.0428,25.696750000000005,4.954082999999997,3085.938,1484.946,296.8508,-636.6675,-272.4571,146.5807,52766620000000.0,30660390000000.0,3127037000000.0,0.4864906,1.967118e-06,3.137335e-06,1.202517e-06,3.151203e-06,4.967799e-06,-7.029596e-07,-5.829005e-09,7.41641e-06,28738110000000.0,2712836000000.0,0.43512,1.803933e-06,2.815684e-06,1.041612e-06,2.828203e-06,4.493612e-06,-7.057426e-07,-6.639668e-08,6.73869e-06,17396650000000.0,1327176000000.0,0.2716049,1.132038e-06,1.629315e-06,5.166199e-07,1.636662e-06,2.680533e-06,-5.798012e-07,-1.784603e-07,4.088387e-06,983278600000.0,74690000000000.0,1.203225,15290000000000.0,-1.004
1195,1.0428,25.6989,5.003838999999996,3085.546,1484.901,299.8147,-332.5975,-205.3702,-425.7466,124467700000000.0,70451610000000.0,7616687000000.0,0.6387078,7.578578e-06,4.564409e-06,-2.829724e-06,4.61417e-06,1.152506e-05,-1.018568e-05,-7.482111e-06,2.085402e-05,66799280000000.0,6879454000000.0,0.5758535,7.143274e-06,4.202576e-06,-2.765488e-06,4.248149e-06,1.075909e-05,-9.698816e-06,-7.150139e-06,1.954983e-05,47864800000000.0,4310142000000.0,0.3797903,5.344269e-06,2.852829e-06,-2.355817e-06,2.882452e-06,7.743598e-06,-7.542682e-06,-5.634513e-06,1.431247e-05,1737337000000.0,192400000000000.0,2.300033,75290000000000.0,-2.06712
1196,1.0445,25.5768,5.124779999999994,3092.459,1480.119,307.4728,-658.4261,-75.09843,-331.5601,39695110000000.0,32294330000000.0,2972370000000.0,0.4935695,1.631929e-06,2.503216e-06,8.986156e-07,2.515018e-06,4.021423e-06,-6.827816e-07,-1.040935e-07,6.05173e-06,30083700000000.0,2655365000000.0,0.4415771,1.528692e-06,2.287372e-06,7.845096e-07,2.298245e-06,3.708896e-06,-6.96794e-07,-1.546737e-07,5.610383e-06,21048980000000.0,1614676000000.0,0.2908335,1.127794e-06,1.538978e-06,4.309049e-07,1.546452e-06,2.585815e-06,-6.61791e-07,-2.617115e-07,3.987523e-06,989175200000.0,134300000000000.0,1.315572,30060000000000.0,-1.104
1197,1.0495,25.952,5.082403,3093.307,1505.5,305.9661,-380.5848,-192.7478,-111.3883,48249260000000.0,42386300000000.0,4150670000000.0,0.5391625,2.589908e-06,2.305749e-06,-2.287239e-07,2.330158e-06,4.708994e-06,-2.742168e-06,-1.821003e-06,7.910704e-06,39214540000000.0,3738206000000.0,0.4814127,2.457167e-06,2.137583e-06,-2.666778e-07,2.160441e-06,4.41667e-06,-2.651273e-06,-1.777232e-06,7.453743e-06,28738110000000.0,2400484000000.0,0.3213944,1.943648e-06,1.554886e-06,-3.459471e-07,1.572029e-06,3.354601e-06,-2.232115e-06,-1.540457e-06,5.755286e-06,1188936000000.0,150000000000000.0,1.503496,38370000000000.0,-1.269141
1198,1.0466,26.91341,5.465221,3059.124,1552.882,328.2369,-494.65,-192.8897,-123.2022,87367690000000.0,80063020000000.0,7993339000000.0,0.665751,7.313132e-06,5.205386e-06,-1.934016e-06,5.235786e-06,1.189721e-05,-9.022445e-06,-6.416145e-06,2.09074e-05,75449540000000.0,7362101000000.0,0.6007577,7.015788e-06,4.881354e-06,-1.966516e-06,4.909291e-06,1.12971e-05,-8.766651e-06,-6.265943e-06,1.993874e-05,53727760000000.0,4913517000000.0,0.394096,5.665998e-06,3.59017e-06,-1.935635e-06,3.608202e-06,8.75687e-06,-7.427177e-06,-5.406184e-06,1.572782e-05,1919111000000.0,392900000000000.0,2.670288,178500000000000.0,-2.372573
1199,1.0504,25.61857,6.550336000000005,3096.438,1484.799,394.3145,-266.286,17.81749,-391.7186,34120490000000.0,32678780000000.0,2716880000000.0,0.496175,1.411109e-06,9.597664e-07,-4.198417e-07,9.776889e-07,2.27544e-06,-1.792026e-06,-1.289342e-06,4.017325e-06,29987590000000.0,2435832000000.0,0.4404596,1.334171e-06,8.847499e-07,-4.194722e-07,9.015418e-07,2.12818e-06,-1.716819e-06,-1.241502e-06,3.774812e-06,21337320000000.0,1549489000000.0,0.2894457,1.033903e-06,6.240714e-07,-3.861091e-07,6.366001e-07,1.58606e-06,-1.391417e-06,-1.022938e-06,2.861227e-06,998663600000.0,197100000000000.0,1.353255,45380000000000.0,-1.15038
1200,1.0466,26.80043,5.530008999999997,3062.783,1547.152,332.2176,-551.9248,75.70943,-368.3326,36907800000000.0,19318930000000.0,1628588000000.0,0.4168255,7.178844e-07,1.09429e-06,3.889758e-07,1.102044e-06,1.765912e-06,-3.08038e-07,-5.314444e-08,2.657963e-06,18261670000000.0,1480426000000.0,0.3794038,6.736424e-07,1.000162e-06,3.384044e-07,1.007372e-06,1.630156e-06,-3.156272e-07,-7.643052e-08,2.467086e-06,14321000000000.0,984100700000.0,0.2605533,5.285876e-07,7.165074e-07,1.974947e-07,7.219746e-07,1.210171e-06,-3.156373e-07,-1.279095e-07,1.86648e-06,657809500000.0,139000000000000.0,1.037253,24530000000000.0,-0.9189
1201,1.0491,25.609300000000005,6.5399820000000055,3093.624,1482.834,393.2976,78.20422,12.75205,-234.0649,31044840000000.0,14705450000000.0,1168343000000.0,0.3776322,6.548359e-07,-1.020196e-07,-7.400704e-07,-8.978895e-08,5.124994e-07,-1.378951e-06,-1.144956e-06,1.316956e-06,13744310000000.0,1006294000000.0,0.3406991,5.97693e-07,-9.133032e-08,-6.73656e-07,-8.021457e-08,4.69411e-07,-1.256783e-06,-1.043193e-06,1.203589e-06,9419178000000.0,506111700000.0,0.2208383,3.767463e-07,-5.303819e-08,-4.199641e-07,-4.616822e-08,2.999779e-07,-7.875212e-07,-6.528465e-07,7.625272e-07,552630900000.0,67780000000000.0,0.9460738,10910000000000.0,-0.7499
1202,1.0516,25.67445,6.449993000000004,3097.768,1489.154,388.5711,-197.1592,-150.2312,-96.5696,78621310000000.0,37292260000000.0,3549986000000.0,0.516012,2.883131e-06,1.293871e-06,-1.517874e-06,1.326369e-06,3.965023e-06,-4.320822e-06,-3.292262e-06,7.512267e-06,32102100000000.0,2784285000000.0,0.4497661,2.445124e-06,1.081543e-06,-1.302811e-06,1.108869e-06,3.346138e-06,-3.679926e-06,-2.807551e-06,6.354084e-06,14609340000000.0,912224000000.0,0.2548813,1.154958e-06,4.809874e-07,-6.447719e-07,4.933848e-07,1.54904e-06,-1.767589e-06,-1.355359e-06,2.968983e-06,1224678000000.0,41610000000000.0,1.437977,10180000000000.0,-1.1187
1203,1.0533,25.38176,4.919721999999994,3116.476,1478.596,296.9178,-503.1363,33.00394,-67.81366,101977000000000.0,49498740000000.0,5059344000000.0,0.5650926,4.60165e-06,3.468921e-06,-1.02972e-06,3.506122e-06,7.721097e-06,-5.495157e-06,-3.856824e-06,1.340169e-05,47095890000000.0,4478174000000.0,0.5118418,4.123095e-06,3.070591e-06,-9.5985e-07,3.103575e-06,6.87942e-06,-4.960869e-06,-3.492813e-06,1.196863e-05,31333190000000.0,2401236000000.0,0.3287018,2.598077e-06,1.794448e-06,-7.437374e-07,1.813755e-06,4.189683e-06,-3.264782e-06,-2.33927e-06,7.393905e-06,1394380000000.0,89490000000000.0,1.659711,25270000000000.0,-1.49094
1206,1.0601,25.38184,5.848114000000003,3127.107,1483.645,354.5141,30.03821,-42.65979,-266.7616,39310650000000.0,37772830000000.0,3294963000000.0,0.541841,1.682306e-06,7.453312e-08,-1.56366e-06,1.017513e-07,1.644298e-06,-3.203656e-06,-2.602279e-06,3.709424e-06,35562200000000.0,2895009000000.0,0.464404,1.574582e-06,6.747752e-08,-1.465592e-06,9.272399e-08,1.53599e-06,-3.000559e-06,-2.437622e-06,3.468494e-06,25085770000000.0,1842086000000.0,0.3065242,1.237672e-06,4.850488e-08,-1.156005e-06,6.780415e-08,1.201057e-06,-2.362511e-06,-1.919857e-06,2.719155e-06,1109766000000.0,120300000000000.0,1.256629,25720000000000.0,-1.075636
1207,1.0639,25.49207,5.698514000000004,3133.794,1494.21,346.4398,-399.2498,-453.4565,-5.288324,38253400000000.0,35754430000000.0,3631623000000.0,0.5059294,2.054817e-06,2.424409e-06,4.090591e-07,2.440872e-06,4.33209e-06,-1.583257e-06,-8.535368e-07,6.880009e-06,34312720000000.0,3355705000000.0,0.4606714,1.979989e-06,2.295599e-06,3.538344e-07,2.311292e-06,4.133232e-06,-1.565899e-06,-8.627073e-07,6.588035e-06,28545880000000.0,2286965000000.0,0.3175876,1.606841e-06,1.726429e-06,1.513404e-07,1.738503e-06,3.215527e-06,-1.4065e-06,-8.356513e-07,5.206448e-06,1003269000000.0,152300000000000.0,1.376206,35660000000000.0,-1.1484
1208,1.0631,25.43238,5.753666999999995,3133.024,1489.84,349.556,-79.44216,-212.1633,-272.1311,74296170000000.0,66895390000000.0,7037177000000.0,0.6238666,5.387037e-06,1.616236e-06,-3.627061e-06,1.674986e-06,6.588337e-06,-8.868292e-06,-6.942365e-06,1.319759e-05,63339170000000.0,6443803000000.0,0.5637299,5.171589e-06,1.521375e-06,-3.511575e-06,1.577114e-06,6.292501e-06,-8.543157e-06,-6.69405e-06,1.26363e-05,43251330000000.0,3947450000000.0,0.3643078,4.015294e-06,1.081942e-06,-2.823202e-06,1.122645e-06,4.778077e-06,-6.729672e-06,-5.293195e-06,9.699117e-06,1687102000000.0,170000000000000.0,1.922329,55600000000000.0,-1.6632
1210,1.0643,25.33907,5.810215000000006,3138.17,1486.025,353.3217,-295.4267,12.61298,-371.063,32967120000000.0,31525410000000.0,2902217000000.0,0.4890683,1.398069e-06,1.04837e-06,-3.192729e-07,1.066065e-06,2.352913e-06,-1.678458e-06,-1.180697e-06,4.080096e-06,30275930000000.0,2609341000000.0,0.4390748,1.319063e-06,9.689328e-07,-3.212904e-07,9.855061e-07,2.19935e-06,-1.603649e-06,-1.133983e-06,3.828704e-06,19222810000000.0,1495563000000.0,0.2845424,9.413491e-07,6.373161e-07,-2.830437e-07,6.487613e-07,1.51414e-06,-1.198151e-06,-8.62867e-07,2.676234e-06,1021739000000.0,94930000000000.0,1.130574,18260000000000.0,-0.915849
1211,1.0639,26.48619,5.212941999999998,3109.611,1549.46,316.9741,-314.5614,-98.58669,-71.53527,29218680000000.0,23355720000000.0,2169466000000.0,0.4404718,1.026307e-06,9.281247e-07,-7.633632e-08,9.409859e-07,1.886422e-06,-1.073442e-06,-7.084361e-07,3.155357e-06,22106240000000.0,1980214000000.0,0.4013563,9.772676e-07,8.668726e-07,-8.951174e-08,8.790403e-07,1.779122e-06,-1.038967e-06,-6.913786e-07,2.987285e-06,17204420000000.0,1265601000000.0,0.2685139,7.477907e-07,6.064966e-07,-1.250056e-07,6.155052e-07,1.30355e-06,-8.514912e-07,-5.854318e-07,2.227486e-06,752521200000.0,144800000000000.0,1.137369,28020000000000.0,-0.9456
1215,1.0631,24.9817,6.156276000000006,3142.704,1464.245,373.968,-28.1146,-312.5532,-41.5149,36907800000000.0,34216610000000.0,3103945000000.0,0.4978241,1.615584e-06,6.157786e-07,-9.604513e-07,6.385629e-07,2.121631e-06,-2.532956e-06,-1.956562e-06,4.110273e-06,32198210000000.0,2831682000000.0,0.4502107,1.54338e-06,5.764609e-07,-9.291788e-07,5.980814e-07,2.014543e-06,-2.431396e-06,-1.880718e-06,3.91406e-06,20856750000000.0,1709331000000.0,0.2860122,1.14978e-06,3.883191e-07,-7.327501e-07,4.038252e-07,1.457718e-06,-1.85183e-06,-1.441405e-06,2.871786e-06,1045660000000.0,176000000000000.0,1.340833,40150000000000.0,-1.139573
1217,1.0643,26.47503,5.563905000000006,3109.561,1548.678,338.4066,-345.8904,34.61871,-246.7563,48633720000000.0,24028520000000.0,2205226000000.0,0.4435981,1.437606e-06,1.080882e-06,-3.2527e-07,1.098365e-06,2.420905e-06,-1.722378e-06,-1.210654e-06,4.196767e-06,21625660000000.0,1819471000000.0,0.3950424,1.266435e-06,9.367222e-07,-3.018903e-07,9.520148e-07,2.116836e-06,-1.532638e-06,-1.081813e-06,3.681057e-06,10957000000000.0,710652100000.0,0.2364664,6.757206e-07,4.658335e-07,-1.947643e-07,4.737236e-07,1.094615e-06,-8.5142e-07,-6.107973e-07,1.928745e-06,873917200000.0,104700000000000.0,1.321483,23540000000000.0,-1.092
1220,1.0673,25.08905,6.626573999999997,3146.129,1473.022,403.5758,-84.14445,36.2966,-189.8101,36907800000000.0,22779030000000.0,1709419000000.0,0.4335104,9.187067e-07,2.372987e-07,-6.592651e-07,2.526286e-07,1.098261e-06,-1.554194e-06,-1.226519e-06,2.22949e-06,20664520000000.0,1514386000000.0,0.388827,8.600752e-07,2.171471e-07,-6.221265e-07,2.314252e-07,1.022927e-06,-1.459938e-06,-1.153153e-06,2.081838e-06,13744310000000.0,851813500000.0,0.2484179,6.070593e-07,1.39513e-07,-4.526335e-07,1.493545e-07,7.074909e-07,-1.043968e-06,-8.273598e-07,1.454497e-06,786787900000.0,105800000000000.0,1.032751,18590000000000.0,-0.895257
1222,1.0737,25.38684,6.947546000000004,3150.464,1495.063,424.9353,-28.477,-76.4667,380.367,34601060000000.0,27680850000000.0,2548169000000.0,0.466222,1.302381e-06,4.083817e-08,-1.228206e-06,6.268831e-08,1.258517e-06,-2.498238e-06,-2.03273e-06,2.858523e-06,25854680000000.0,2272310000000.0,0.419075,1.222499e-06,3.746074e-08,-1.153618e-06,5.784502e-08,1.180045e-06,-2.345739e-06,-1.908747e-06,2.681695e-06,18742240000000.0,1394054000000.0,0.282598,9.215038e-07,2.598214e-08,-8.714576e-07,4.097553e-08,8.860398e-07,-1.770027e-06,-1.44052e-06,2.017322e-06,870286000000.0,90340000000000.0,1.116449,17160000000000.0,-0.9103
1224,1.0737,25.57352,7.004577000000004,3144.962,1505.026,428.3747,287.6609,-420.4672,-220.6873,65165340000000.0,58725690000000.0,6114561000000.0,0.6210925,4.437404e-06,-3.587581e-07,-4.664727e-06,-2.961354e-07,3.74258e-06,-8.995144e-06,-7.40243e-06,9.162513e-06,58245120000000.0,5716437000000.0,0.5544105,4.307554e-06,-3.40527e-07,-4.519941e-06,-2.802724e-07,3.639059e-06,-8.723576e-06,-7.177317e-06,8.899458e-06,50844340000000.0,4359579000000.0,0.3834908,3.803241e-06,-2.788342e-07,-3.967145e-06,-2.273969e-07,3.229148e-06,-7.67845e-06,-6.312712e-06,7.870636e-06,1418813000000.0,161500000000000.0,1.796406,49360000000000.0,-1.593
1225,1.075,25.39489,7.015429,3152.32,1496.487,429.4103,-51.41333,-77.95635,-208.6457,78332960000000.0,66799280000000.0,7359660000000.0,0.6183395,5.830711e-06,9.313365e-07,-4.735061e-06,1.000146e-06,6.309949e-06,-1.041259e-05,-8.325215e-06,1.344828e-05,60647980000000.0,6568102000000.0,0.5539035,5.508795e-06,8.617128e-07,-4.491031e-06,9.258754e-07,5.940677e-06,-9.855076e-06,-7.882675e-06,1.268349e-05,35850550000000.0,3602308000000.0,0.3409909,3.883559e-06,5.51566e-07,-3.219055e-06,5.937289e-07,4.122367e-06,-7.00047e-06,-5.609001e-06,8.870761e-06,1767509000000.0,182800000000000.0,2.021157,62860000000000.0,-1.736
1226,1.0759,25.3943,7.037730000000001,3153.924,1497.209,431.0064,-418.5204,-677.2067,-381.0848,45558070000000.0,13744310000000.0,872065700000.0,0.3752216,5.445391e-07,1.066212e-06,5.29318e-07,1.070301e-06,1.574974e-06,1.472502e-09,1.944024e-07,2.254823e-06,12590940000000.0,675289900000.0,0.3270488,4.547425e-07,8.773791e-07,4.290678e-07,8.807619e-07,1.302126e-06,-1.171848e-08,1.494014e-07,1.869791e-06,6439642000000.0,232520100000.0,0.1932007,2.147256e-07,3.920229e-07,1.80418e-07,3.935607e-07,5.923681e-07,-2.769116e-08,4.839802e-08,8.602786e-07,562142300000.0,28620000000000.0,0.9693357,4720000000000.0,-0.7224308
1227,1.0716,25.2532,6.882812999999995,3149.215,1485.482,420.3067,-194.4014,55.75682,16.34827,54400560000000.0,36907800000000.0,3753570000000.0,0.5081122,2.340882e-06,7.208625e-07,-1.560584e-06,7.52513e-07,2.896973e-06,-3.838948e-06,-3.003218e-06,5.77434e-06,34120490000000.0,3327775000000.0,0.4561595,2.180344e-06,6.562888e-07,-1.468426e-06,6.854878e-07,2.682264e-06,-3.590532e-06,-2.812027e-06,5.361832e-06,24701320000000.0,1989146000000.0,0.3013405,1.589301e-06,4.397839e-07,-1.108187e-06,4.602543e-07,1.913967e-06,-2.655014e-06,-2.087287e-06,3.865806e-06,1072172000000.0,118600000000000.0,1.430751,28870000000000.0,-1.202
1229,1.0725,27.12228,6.468620999999997,3103.514,1589.672,395.354,50.35912,477.7988,-170.0144,30948730000000.0,24220740000000.0,2236196000000.0,0.4417663,1.073676e-06,-6.996688e-07,-1.742764e-06,-6.776902e-07,3.065439e-07,-2.793149e-06,-2.407867e-06,1.619722e-06,22971260000000.0,2049214000000.0,0.4042367,1.025851e-06,-6.560141e-07,-1.652556e-06,-6.350964e-07,3.051076e-07,-2.656138e-06,-2.287996e-06,1.559644e-06,18165560000000.0,1329356000000.0,0.2734801,8.01564e-07,-4.703279e-07,-1.248652e-06,-4.542972e-07,2.796279e-07,-2.032761e-06,-1.745027e-06,1.259321e-06,766828800000.0,123000000000000.0,1.111492,23260000000000.0,-0.9228144
1230,1.0759,25.08168,5.567559000000001,3170.806,1484.078,341.2678,-29.02733,-239.8666,-407.0454,30948730000000.0,25470230000000.0,2284273000000.0,0.4510626,1.246585e-06,5.155635e-07,-7.017019e-07,5.335988e-07,1.679596e-06,-1.915406e-06,-1.470717e-06,3.21566e-06,23740170000000.0,1972680000000.0,0.4043166,1.147929e-06,4.652014e-07,-6.556048e-07,4.816933e-07,1.536729e-06,-1.77324e-06,-1.363712e-06,2.951018e-06,14609340000000.0,977771700000.0,0.253772,7.478121e-07,2.797024e-07,-4.501016e-07,2.901224e-07,9.766827e-07,-1.178141e-06,-9.112651e-07,1.897438e-06,879996400000.0,120000000000000.0,1.254873,25620000000000.0,-0.9801
